 FY 2006-07 Florida Charter School Revenue Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 School Info. ,,,,,,,,,, Federal Revenues ,,,,,,,,,,,,,,,,,,,,, State Revenues ,,,,,,,,,,,,,,,,,,,,,,,,,,,, For State and Local Calculation Purposes Only ,,,,,,,,,,,,, Indeterminate Revenues ,,,,,,,,,,,,, Local Revenues ,,,,,,,,, Other Revenues ,,,,,,,,,,,,,,,,,,, Total Revenues , Total PPR ,,
, District , Sch , MSID , School , Type , Year , PreK , Total Enrollment , Audit , Medicaid , Federal Start-up Grant , IDEA , Title I , Dissemination Grant , National School Lunch/Breakfast/Commodities , FEMA , Federal Sources , ERATE , Safe & Drug Free Schools , GEAR-UP , Operating Grants , National Science Foundation , Other , Implementation Grant , Supplemental Instruction , Adult-Ed , Federal Total , A+ Funds , Transportation , FLSchool Recognition Award , Discretionary Lottery Funds , SAI Category , CSP - Instructional Materials , Class Reduction , State Recognition Program , Teacher Lead , Other State Revenue , Capital Outlay , Early Childhood Ed. , Excellent Teaching Program , Advanced Placement , Learn and Serve Grant , Teacher Training , Reading First Grant , VPK State Funded (Pre-K Program) , Early Readiness , Reading Coach/Math Coach , Library Media Materials/Science Lab , Adults w Disabilities , Workforce Development , A+ Bonus , National Board , Micro Society , Community coordinated care , State After-school , Food services , State FEFP revenues , State Revenue Total , FEFP , Sparsity Supplement (lab schools only) , Lab school discretionary contribution , Declining Enrollment Supplement , Discretionary Tax Equal Allocation/Compression , Safe Schools , Reading Program , Supp. Acad. Instrc. , ESE Guar. Allocation , Merit Program (STAR) , Other FEFP (WFTE Share) , Total FEFP Only ," ""State Sources"", District funding, not defined or FTE "," Federal, State, and Local Revenue "," ""special revenue fund"" ", Other State appropriations , Grants and program Income , Local Sources ," ""Contributions and Other"" / Operating grants ", Grants , Capital funds other than grants , Summer Program , Withheld Admin Fee , PreK , Preschool , Total Indeterminate Revenue , Discretionary Millage , Local FEFP revenues for schools showing discretionary mils , Local FEFP revenues for schools w/ no itemized discretionary mils ," Approximate Local Revenues from combined ""state"" or ""district"" total. ", County Impact Fees , Urban teacher grant , District school taxes , Voted Operating Millage , Total Local Revenue , Contributions / Contributions & Other , In-House Transportation , Interest Income / Investment Earnings , Facility Rental , Before & After Care Fees , Student Fees / Special Programs Revenue , Other , Sponsorship fee , Fundraising , Miscellaneous , Food Service ," In-Kind Contributions (Rent, Services etc.) ", Bad Debt Recovery , Sale of Equipment , Summer School fees , Private Grants , Charges for Services , PreK Tuition , Total Other Revenues ,,,,
 13 , Dade , 3030 , 133030 , The DORAL ACADEMY , 1.00 , 06-07 ,, 712.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $572,622 ",,,,,,,,,,,,,,,,,,," $2,190,146 "," $2,762,768 ",,,,,,,,,,,, $-   ," $4,226,828 ",,,,,,,,,,,,, $-   ,,,," $2,036,682 ",,,,," $2,036,682 ",,,,,," $489,902 "," $194,025 ",,,," $150,178 ",,,,,,,," $834,105 "," $5,633,555 "," $7,907 ",,
 13 , Dade , 3100 , 133100 , MATER ACADEMY EAST CHARTER , 4.00 , 06-07 ,, 279.07 , Yes ,,,," $135,179 ",," $88,797 ",,,,,,,,,,,," $223,976 ",,,,,," $27,859 "," $226,488 ",," $2,250 ",," $193,859 ",,,,,,,,,,,,,,," $47,943 ",,,," $1,479,219 "," $1,977,618 "," $1,341,189 ",,,,," $9,790 ",," $108,044 "," $4,996 "," $15,200 ",," $1,479,219 ",,,,,,,,,,,,,, $-   ,,, $-   ,,,,,, $-   ,,,,,,," $10,505 ",,,," $10,699 ",,,,,,,," $21,204 "," $2,222,798 "," $7,965 ",,
 13 , Dade , 3600 , 133600 , THE DOWNTOWN MIAMI CHARTER SCHOOL , 1.00 , 06-07 ,, 641.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $268,636 ",,,,,,,,,,,,,,,,,,," $1,946,422 "," $2,215,058 ",,,,,,,,,,,, $-   ," $3,756,457 ",,,,,,," $330,022 ",,,,,," $330,022 ",,,," $1,810,035 ",,,,," $1,810,035 "," $122,978 ",,,,,,,,," $13,605 ",,,,,,," $321,351 ",," $457,934 "," $4,813,049 "," $7,509 ",,
 13 , Dade , 3610 , 133610 , KEYS GATE CHARTER SCHOOL , 4.00 , 06-07 ,," 1,148.55 ", Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $1,010,895 ",,,,,,,,,,,,,,,,,,," $3,487,807 "," $4,498,702 ",,,,,,,,,,,, $-   ," $6,731,222 ",,,,,,,,,,,,, $-   ,,,," $3,243,415 ",,,,," $3,243,415 ",,,,," $180,340 ",," $62,053 ",,,," $209,277 ",,,,,,,," $451,670 "," $8,193,787 "," $7,134 ",,
 13 , Dade , 4000 , 134000 , MIAMI CHILDREN'S MUSEUM , 1.00 , 06-07 ,, 120.04 , Yes ,,,,,,,," $69,844 ",,,,,,,,,," $69,844 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $379,396 "," $379,396 ",,,,,,,,,,,, $-   ," $732,208 ",,,,," $32,575 ",,,,,,,," $32,575 ",,,," $352,812 ",,,,," $352,812 ",,,,,,," $17,821 ",,,," $4,624 ",,,,,,,," $22,445 "," $857,072 "," $7,140 ",,
 13 , Dade , 4070 , 134070 , EARLY BEGINNINGS ACADEMY CIVIC , 1.00 , 06-07 , 60.00 , 58.00 , yes ,,,," $2,653 ",,,,,,,,,,,,,," $2,653 ",," $20,210 ",,,," $5,795 "," $58,103 ",,,,,,,,,,,,,, $580 ,,,,,,,,," $657,198 "," $741,886 "," $338,675 ",,,,," $2,036 ",," $27,249 "," $289,238 ",,," $657,198 ",,,,,,,,,,,,,, $-   ,,, $-   ,,,,,, $-   ," $85,000 ",,,,,," $3,083 ",,,,,,,,,,,," $88,083 "," $832,622 "," $14,356 ",,
 13 , Dade , 4080 , 134080 , EARLY BEGINNINGS ACADEMY-NORTH , 1.00 , 06-07 , 27.50 , 35.50 , yes ,,,,,,,,,,,,,,,,,, $-   ,," $6,063 ",,,," $3,526 "," $30,306 ",,,,,,,,,,,,,, $355 ,,,,,,,,," $359,770 "," $400,020 "," $176,561 ",,,,," $1,239 ",," $14,170 "," $167,800 ",,," $359,770 ",,,,,,,,,,,,,, $-   ,,, $-   ,,,,,, $-   ," $130,000 ",,,,,," $1,975 ",,,,,,,,,,,," $131,975 "," $531,995 "," $14,986 ",,
 13 , Dade , 5010 , 135010 , OXFORD ACADEMY OF MIAMI , 1.00 , 06-07 ,, 124.52 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $373,427 "," $373,427 ",,,,,,,,,,,, $-   ," $720,688 ",,,,,," $22,740 ",,,,,,," $22,740 ",,,," $347,261 ",,,,," $347,261 ",,,,,,,,,,,,,,,,,,, $-   ," $743,428 "," $5,970 ",,
 13 , Dade , 5030 , 135030 , SANDOR WIENER SCHOOL OF OPPORT , 1.00 , 06-07 , 4.00 , 19.50 , Yes ,,,,,,,," $280,129 ",,,,,,,,,," $280,129 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $161,709 "," $161,709 ",,,,,,,,,,,, $-   ," $312,087 ",,,,," $92,834 ",,,,,,,," $92,834 ",,,," $150,378 ",,,,," $150,378 ",,,,,,,,,,,,,,,,,,, $-   ," $685,050 "," $35,131 ",,
 13 , Dade , 5710 , 135710 , SANDOR WIENER SCHL/OPPORTUNITY , 1.00 , 06-07 ,, 18.00 , Yes ," $34,568 ",,,,,,,,,,,,,,,,," $34,568 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $400,081 "," $400,081 ",,,,,,,,,,,, $-   ," $772,128 ",,,,,,,,,,,,, $-   ,,,," $372,047 ",,,,," $372,047 "," $1,000 ",,,,,,,,," $24,479 ",,,,,,,,," $25,479 "," $832,175 "," $46,232 ",,
 13 , Dade , 6004 , 136004 , SOMERSET ACADEMY CHARTER MIDDL , 2.00 , 06-07 ,, 137.00 , Yes ,,,,,,,," $86,754 ",,,,,,,,,," $86,754 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $408,796 "," $408,796 ",,,,,,,,,,,, $-   ," $788,947 ",,,,,,,,,,,,, $-   ,,,," $380,151 ",,,,," $380,151 ",,," $13,277 ",,,,,,,,,,,,,,,," $13,277 "," $888,978 "," $6,489 ",,
 13 , Dade , 6006 , 136006 , ARCHIMEDEAN MIDDLE CONSERVATOR , 2.00 , 06-07 ,, 147.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $112,502 ",,,,,,,,,,,,,,,,,,," $511,867 "," $624,369 ",,,,,,,,,,,, $-   ," $987,868 ",,,,,,,,,,,,, $-   ,,,," $476,001 ",,,,," $476,001 ",,,,,,," $161,521 ",,,,,,,,,,,," $161,521 "," $1,261,891 "," $8,584 ",,
 13 , Dade , 6008 , 136008 , LAWRENCE ACADEMY , 2.00 , 06-07 ,, 134.15 , Yes ,," $29,900 ",," $55,300 ",,,,,,,,,,,,,," $85,200 ",,,,,,,,," $1,250 ",,,,,,,,,,,,,,,,,,,,," $407,622 "," $408,872 ",,,,,,,,,,,, $-   ," $786,682 ",,,,,,,,,,,,, $-   ,,,," $379,060 ",,,,," $379,060 ",,,,,,," $14,975 ",,,,,,,,,,,," $14,975 "," $888,107 "," $6,620 ",,
 13 , Dade , 6009 , 136009 , MATER EAST ACADEMY MIDDLE SCHO , 2.00 , 06-07 ,, 139.00 , Yes ,," $19,000 ",," $88,515 ",," $43,736 ",,,,,,,,," $34,567 ",,," $185,818 ",,,," $5,262 ",," $13,859 "," $104,336 ",," $1,000 ",," $128,691 ",,,,,,,,,,,,,,,,,,," $657,601 "," $910,749 "," $572,536 ",,," $6,566 "," $13,386 "," $4,870 ",," $51,229 "," $1,800 "," $7,214 ",," $657,601 ",,,,,,,,,,,,,, $-   ," $40,006 ", $-   ,,,,,,," $40,006 ",,,,,,," $18,331 ",,,," $5,821 ",,,,,,,," $24,152 "," $1,160,725 "," $8,351 ",,
 13 , Dade , 6010 , 136010 , FLORIDA INT'L ACADEMY CHARTER , 2.00 , 06-07 ,, 254.03 , Yes ,,,,,," $104,239 ",," $325,620 ",,,,,,,,,," $429,859 ",,,,,,,,,,," $193,026 ",,,,,,,,,,,,,,,,,,," $816,352 "," $1,009,378 ",,,,,,,,,,,, $-   ," $1,575,502 ",,,,,,," $84,802 ",,,,,," $84,802 ",,,," $759,150 ",,,,," $759,150 "," $3,210 ",," $2,400 ",,,,,,," $16,653 "," $11,590 ",,,,,,,," $33,853 "," $2,317,042 "," $9,121 ",,
 13 , Dade , 6012 , 136012 , MATER ACADEMY CHARTER MIDDLE , 2.00 , 06-07 ,," 1,060.00 ", Yes ,,,," $299,760 ",," $189,898 ",,,,,,,,,,,," $489,658 ",,,,,," $105,779 "," $785,381 "," $3,304 "," $10,250 ",," $992,000 ",,,,,,,,,,,,,,,,,,," $5,475,327 "," $7,372,041 "," $4,793,166 ",,,,," $37,172 ",," $386,260 "," $204,400 "," $54,329 ",," $5,475,327 ",,,,,,,,,,,,,, $-   ,,, $-   ,,,,,, $-   ,,," $3,421 ",,,," $110,730 ",,,," $135,388 ",,,,,,,," $249,539 "," $8,111,238 "," $7,652 ",,
 13 , Dade , 6020 , 136020 , ASPIRA North YOUTH LEADERSHIP SCHOOL , 2.00 , 06-07 ,, 295.00 , Yes ,,,,,,,," $309,534 ",,,,,,,,,," $309,534 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $896,343 "," $896,343 ",,,,,,,,,,,, $-   ," $1,729,879 ",,,,,,,,,,,,, $-   ,,,," $833,536 ",,,,," $833,536 ",,," $30,389 ",,,," $71,750 ",,,,,,,,,,,," $102,139 "," $2,141,552 "," $7,259 ",,
 13 , Dade , 6022 , 136022 , PINECREST ACADEMY CHARTER MIDD , 2.00 , 06-07 ,, 322.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $247,970 ",,,,,,,,,,,,,,,,,,," $973,202 "," $1,221,172 ",,,,,,,,,,,, $-   ," $1,878,212 ",,,,,,,,,,,,, $-   ,,,," $905,010 ",,,,," $905,010 ",,," $10,199 ",,,,,,,,,,,,,,,," $10,199 "," $2,136,381 "," $6,624 ",,
 13 , Dade , 6027 , 136027 , TRANSITIONAL LEARNING ACADEMY , 3.00 , 06-07 ,, 30.50 , Yes ,," $29,150 ",,,,,,,,,,,,,,,," $29,150 ",," $19,517 ",,,," $3,037 "," $30,251 ",,,,,,,,,,,,,, $305 ,,,,,,,,," $371,297 "," $424,407 "," $184,249 ",,,,," $1,067 ",," $14,851 "," $171,130 ",,," $371,297 ",,,,,,,,,,,,,, $-   ,,, $-   ,,,,,, $-   ," $130,000 ",,,,,," $3,640 ",,,,,,,,,,,," $133,640 "," $587,197 "," $19,252 ",,
 13 , Dade , 6028 , 136028 , RENAISSANCE MIDDLE CHARTER SCH , 2.00 , 06-07 ,, 100.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $74,483 ",,,,,,,,,,,,,,,,,,," $331,881 "," $406,364 ",,,,,,,,,,,, $-   ," $640,507 ",,,,,,,,,,,,, $-   ,,,," $308,626 ",,,,," $308,626 ",,," $8,337 ",," $32,027 ",," $2,681 ",,,," $11,849 ",,,,,,,," $54,894 "," $769,884 "," $7,661 ",,
 13 , Dade , 6029 , 136029 , SPIRIT CITY ACADEMY , 2.00 , 06-07 ,, 60.50 , Yes ,," $41,281 ",,,,,,,,,,,,,,,," $41,281 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $215,030 "," $215,030 ",,,,,,,,,,,, $-   ," $414,993 ",,,,,,,,,,,,, $-   ,,,," $199,963 ",,,,," $199,963 ",,,,,,,,, $222 ," $14,008 ",,,,,,,,," $14,230 "," $470,504 "," $7,777 ",,
 13 , Dade , 6030 , 136030 , DORAL ACAD.CHARTER MIDDLE , 2.00 , 06-07 ,, 841.51 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $754,795 ",,,,,,,,,,,,,,,,,,," $2,560,692 "," $3,315,487 ",,,,,,,,,,,, $-   ," $4,941,956 ",,,,,,,,,,,,, $-   ,,,," $2,381,264 ",,,,," $2,381,264 ",,,,,,,,,," $59,543 "," $164,639 ",,,,,,,," $224,182 "," $5,920,933 "," $7,036 ",,
 13 , Dade , 6033 , 136033 , MATER ACADEMY LAKES MIDDLE SCH , 2.00 , 06-07 ,, 212.01 , Yes ,,,,,,,," $128,283 ",,,,,,,,,," $128,283 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $735,280 "," $735,280 ",,,,,,,,,,,, $-   ," $1,419,038 ",,,,,,,,,,,,, $-   ,,,," $683,758 ",,,,," $683,758 ",,,,,,," $9,060 ",,,,,,,,,," $47,127 ",," $56,187 "," $1,603,508 "," $7,563 ",,
 13 , Dade , 6040 , 136040 , DOCTORS CHARTER SCHOOL OF MIAM , 3.00 , 06-07 ,, 518.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,," $51,014 ",,,,,,,,," $751,562 ",,,,,,,,,,,,,,,,,,," $1,678,886 "," $2,481,462 ",,,,,,,,,,,, $-   ," $3,240,131 ",,,,," $562,994 ",,,,,,,," $562,994 ",,,," $1,561,245 ",,,,," $1,561,245 "," $75,713 ",," $18,578 ",,,,,,,,,,,,,,,," $94,291 "," $4,699,992 "," $9,073 ",,
 13 , Dade , 6042 , 136042 , MATER GARDENS ACADEMY , 2.00 , 06-07 ,, 26.50 , Yes ,,,,,,,," $81,137 ",,,,,,,,,," $81,137 ",,,,,,,,,,," $9,980 ",,,,,,,,,,,,,,,,,,," $78,606 "," $88,586 ",,,,,,,,,,,, $-   ," $151,704 ",,,,,,,,,,,,, $-   ,,,," $73,098 ",,,,," $73,098 ",,, $713 ,,,,,,,,,,,,,,,, $713 ," $243,534 "," $9,190 ",,
 13 , Dade , 6060 , 136060 , ASPIRA SOUTH YOUTH LEADERSHIP , 2.00 , 06-07 ,, 200.50 , Yes ,,,,,,,," $360,529 ",,,,,,,,,," $360,529 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $602,616 "," $602,616 ",,,,,,,,,,,, $-   ," $1,163,007 ",,,,,,,,,,,,, $-   ,,,," $560,391 ",,,,," $560,391 ",,," $39,611 ",,,," $49,113 ",,,,,,,,,,,," $88,724 "," $1,612,260 "," $8,041 ",,
 13 , Dade , 6070 , 136070 , ASPIRA EUGENIO MARIA DE HOSTOS , 2.00 , 06-07 ,, 331.51 , Yes ,,,,,,,," $444,281 ",,,,,,,,,," $444,281 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $1,039,721 "," $1,039,721 ",,,,,,,,,,,, $-   ," $2,006,589 ",,,,,,,,,,,,, $-   ,,,," $966,868 ",,,,," $966,868 ",,,,,,," $70,361 "," $485,760 ",,,,,,,,,,," $556,121 "," $3,006,991 "," $9,071 ",,
 13 , Dade , 7007 , 137007 , INTERNATIONAL STUDIES CHARTER , 3.00 , 06-07 ,, 155.50 , Yes ,,,,,,,," $85,624 ",,,,,,,,,," $85,624 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $522,486 "," $522,486 ",,,,,,,,,,,, $-   ," $1,008,362 ",,,,,,,,,,,,, $-   ,,,," $485,876 ",,,,," $485,876 ",,,,,,,,,,,,,,,,," $276,578 ",," $276,578 "," $1,370,564 "," $8,814 ",,
 13 , Dade , 7009 , 137009 , DORAL PERFORMING ARTS & ENTERT , 3.00 , 06-07 ,, 46.51 , Yes ,,,,,,,," $86,173 ",,,,,,,,,," $86,173 ",,,,,,,,,,," $47,871 ",,,,,,,,,,,,,,,,,,," $152,974 "," $200,845 ",,,,,,,,,,,, $-   ," $295,230 ",,,,,,,,,,,,, $-   ,,,," $142,256 ",,,,," $142,256 ",,,,,,," $2,061 ",,,,,,,,,,,," $2,061 "," $431,335 "," $9,274 ",,
 13 , Dade , 7014 , 137014 , MATER PERFORMING ARTS & ENTERT , 3.00 , 06-07 ,, 138.51 , Yes ,," $17,067 ",," $64,420 ",,,,,,,,,,," $32,841 ",,," $114,328 ",,,," $5,598 ",," $13,825 "," $111,108 ",," $1,500 ",," $140,941 ",,,,,,,,,,,,,,,,,,," $713,599 "," $986,571 "," $608,831 ",,," $6,985 "," $14,240 "," $4,858 ",," $54,499 "," $16,653 "," $7,533 ",," $713,599 ",,,,,,,,,,,,,, $-   ," $42,560 ", $-   ,,,,,,," $42,560 ",,, $201 ,,,," $4,850 ",,,," $42,570 ",,,,,,,," $47,621 "," $1,191,080 "," $8,599 ",,
 13 , Dade , 7015 , 137015 , LIFE SKILLS CENTER MIAMI-DADE , 3.00 , 06-07 ,, 224.30 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $9,418 ",," $22,831 "," $186,865 ",,,,,,,,,,,,,,,,,,,,,,," $1,196,888 "," $1,416,002 "," $1,185,135 ",,," $11,753 ",,,,,,,," $1,196,888 ",,,,,,,,,,,,,, $-   ," $95,565 ", $-   ,,,,,,," $95,565 ",,,,,,,," $189,116 ",,,,,,,,,,," $189,116 "," $1,700,683 "," $7,582 ",,
 13 , Dade , 7017 , 137017 , LIFE SKILLS CENTER OPA LOCKA , 3.00 , 06-07 ,, 254.50 , Yes ,," $25,000 ",,,,,,,,,,,,,,,," $25,000 ",,,," $10,608 ",," $25,799 "," $210,706 ",,,,,,,,,,,,,,,,,,,,,,," $1,310,036 "," $1,557,149 "," $1,296,799 ",,," $13,237 ",,,,,,,," $1,310,036 ",,,,,,,,,,,,,, $-   ," $107,635 ", $-   ,,,,,,," $107,635 ",,,,,,,," $602,143 ",,,,,,,,,,," $602,143 "," $2,291,927 "," $9,006 ",,
 13 , Dade , 7018 , 137018 , MATER ACADEMY LAKES HIGH SCHOO , 3.00 , 06-07 ,, 100.50 , Yes ,,,,,,,," $117,162 ",,,,,,,,,," $117,162 ",,,,,,,,,,," $101,556 ",,,,,,,,,,,,,,,,,,," $327,982 "," $429,538 ",,,,,,,,,,,, $-   ," $632,982 ",,,,,,,,,,,,, $-   ,,,," $305,000 ",,,,," $305,000 ",,,,,,, $274 ,,,,,,,,,,,, $274 ," $851,974 "," $8,477 ",,
 13 , Dade , 7020 , 137020 , DORAL ACA.CHARTER HIGH SCHL. , 3.00 , 06-07 ,, 930.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $1,091,946 ",,,,,,,,,,,,,,,,,,," $2,997,285 "," $4,089,231 ",,,,,,,,,,,, $-   ," $5,784,549 ",,,,,,,,,,,,, $-   ,,,," $2,787,264 ",,,,," $2,787,264 ",,,,,,," $325,947 ",,,," $241,454 ",,,,,,,," $567,401 "," $7,443,896 "," $8,004 ",,
 13 , Dade , 7022 , 137022 , ACADEMY OF ARTS & MINDS , 3.00 , 06-07 ,, 243.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,," $14,278 ",,,,,,,," $245,044 ",,,,,,,,,,,,,,,,,,," $804,622 "," $1,063,944 ",,,,,,,,,,,, $-   ," $1,552,863 ",,,,,,,,,,,,, $-   ,,,," $748,241 ",,,,," $748,241 "," $134,971 ",,,,,,,,,,,,,,,,,," $134,971 "," $1,947,156 "," $7,997 ",,
 13 , Dade , 7030 , 137030 , Florida SCHOOL FOR INTEGRATED ACADEMIC , 3.00 , 06-07 ,, 347.50 , Yes ,,,,,,,,,,,,,,," $45,779 ",,," $45,779 ",,,,,,,,,,," $348,300 ",,,,,,,,,,,,,,,,,,," $1,148,354 "," $1,496,654 ",,,,,,,,,,,, $-   ," $2,216,243 ",,,,,,,,,,,,, $-   ,,,," $1,067,889 ",,,,," $1,067,889 ",,,,,,," $25,422 ",,,,,,,,,,,," $25,422 "," $2,635,744 "," $7,585 ",,
 13 , Dade , 7042 , 137042 , SOMERSET ACADEMY CHARTER HS - MiamiDade , 3.00 , 06-07 ,, 43.00 , Yes ,,,,,,,," $153,982 ",,,,,,,,,," $153,982 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $141,186 "," $141,186 ",,,,,,,,,,,, $-   ," $272,479 ",,,,,,,,,,,,, $-   ,,,," $131,293 ",,,,," $131,293 ",,," $8,704 ",,,,,,,,,,,,,,,," $8,704 "," $435,165 "," $10,120 ",,
 13 , Dade , 7160 , 137160 , MATER ACADEMY CHARTER HIGH , 3.00 , 06-07 ,," 1,350.49 ", Yes ,,,," $441,156 ",," $174,950 ",,,,,,,,,,,," $616,106 ",,,," $55,152 ",," $134,754 "," $1,094,916 ",," $15,750 ",," $1,651,113 ",,,,,,,,,,,,,,,,,,," $6,723,376 "," $9,675,061 "," $5,723,480 ",,," $68,824 "," $140,302 "," $47,534 ",," $536,949 "," $136,930 "," $69,357 ",," $6,723,376 ",,,,,,,,,,,,,, $-   ," $419,318 ", $-   ,,,,,,," $419,318 ",,," $123,745 "," $198,027 ",,,,,,," $240,117 ",,,,,,,," $561,889 "," $11,272,374 "," $8,347 ",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals,,,,,,, 91.50 ," 18,907.28 ",," 34,568.00 "," 238,548.00 ", -   ," 1,212,848.00 ", -   ," 686,488.00 ", -   ," 4,055,487.00 ", -   , -   , -   ," 40,861.00 ", -   , -   ," 113,187.00 ", -   , -   ," $6,381,987 ", -   ," 242,686 "," 14,278 "," 91,916 ", -   ," 372,041 "," 3,238,603 "," 55,804 "," 48,500 ", -   ," 12,753,208 "," 1,501 ", -   , -   , -   , -   , -   ," 213,653 ", -   , -   ," 1,240 ", -   , -   , -   , -   ," 47,943 ", -   , -   , -   ," 68,911,754 "," $85,777,973 ",,,,,,,,,,,,,, -   ," 647,719 ", -   , -   ," 688,403 "," 667,351 "," 675,432 ", -   , -   , -   , -   , -   ," $2,678,905 "," 764,723 ", -   , -   ," 43,707,472 ", -   , -   , -   , -   ," $44,472,195 "," 683,372 ", -   ," 429,026 "," 732,980 "," 212,367 "," 695,216 "," 2,364,460 "," 1,277,019 "," 12,519 "," 360,860 "," 1,474,956 ", -   , -   , -   , -   , -   ," 2,564,001 ", -   ," $10,806,776 "," 150,117,836 ",,,
,,,,,,,," 18,998.78 ",,,,,,,,,,,,,,,,,,," 6,381,987 ",,,,,,,,,,,,,,,,,," $213,653 ",,,,,,,,,,,,," 85,777,973 ",,,,,,,,,,,,,,,,,,,,,,,,,," 2,678,905 ",,,,,,,,," 44,472,195 ",,,,,,,,,,,,,,,,,,," 10,806,776 ",,,,
,,,,Dade Charter Totals,Totals by Source,PPR by Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total Federal," $6,381,987 ", $338 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total State," $85,777,973 "," $4,537 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total Local," $44,472,195 "," $2,352 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total Other ," $10,806,776 ", $572 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total Indeterminate," $2,678,905 ", $142 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total Dade Charter Revenues," $150,117,836 "," $7,940 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Removed Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
