Name,Category,Value
C495,C,0.137841208
D413,D,0.003029819
C537,C,0.25523926
D725,D,0.857495334
C278,C,0.90575522
D686,D,0.530438016
C987,C,0.151656172
D697,D,0.938305878
C493,C,0.594134048
D299,D,0.231677072
C577,C,0.811519398
D199,D,0.763907341
C395,C,0.262057348
D267,D,0.739237186
C649,C,0.081536944
D373,D,0.922693716
C567,C,0.203499263
D899,D,0.9519713
C619,C,0.460913115
D59,D,0.549043419
C131,C,0.634365736
D978,D,0.660426367
C506,C,0.483209397
D689,D,0.940624701
C80,C,0.614122839
D48,D,0.339047002
C295,C,0.774104684
D806,D,0.100734933
C636,C,0.343048361
D325,D,0.905529242
C157,C,0.664952786
D654,D,0.397936413
C390,C,0.726000815
D707,D,0.964203534
C227,C,0.580141922
D330,D,0.416216292
C295,C,0.002255137
D461,D,0.337931739
C572,C,0.057861202
D498,D,0.622831124
C797,C,0.772356003
D558,D,0.419014574
C666,C,0.238296533
D235,D,0.94284155
C61,C,0.41732361
D756,D,0.596194237
C805,C,0.092397133
D518,D,0.139406239
C970,C,0.0180259
D211,D,0.767493812
C51,C,0.119221843
D37,D,0.560552415
C344,C,0.054854219
D746,D,0.961921934
C672,C,0.605037918
D198,D,0.518928884
C948,C,0.234011684
D996,D,0.398950136
C823,C,0.866524301
D446,D,0.842744472
C39,C,0.966613766
D940,D,0.326816784
C274,C,0.29396198
D697,D,0.953754367
C352,C,0.675681247
D106,D,0.96824035
C653,C,0.903796218
D969,D,0.507478025
C117,C,0.716829996
D428,D,0.571223904
C362,C,0.323153314
D506,D,0.041724205
C3,C,0.324167035
D68,D,0.972101037
C660,C,0.986614387
D728,D,0.173005806
C510,C,0.310948571
D643,D,0.81020718
C102,C,0.838470986
D662,D,0.496388812
C359,C,0.431950831
D385,D,0.224511411
C571,C,0.949802988
D882,D,0.171603068
C826,C,0.087654539
D648,D,0.226861976
C33,C,0.572438996
D521,D,0.844762879
C616,C,0.86810947
D404,D,0.953105968
C355,C,0.187843342
D458,D,0.685139077
C409,C,0.3620425
D943,D,0.665168733
C364,C,0.143783915
D676,D,0.289920836
C123,C,0.230485136
D383,D,0.700550751
C953,C,0.459322766
D374,D,0.060292979
C827,C,0.585599044
D617,D,0.140968879
C977,C,0.996275363
D797,D,0.982702831
C300,C,0.383394772
D884,D,0.609619312
C553,C,0.870023928
D534,D,0.235337449
C481,C,0.654092459
D857,D,0.629725504
C21,C,0.386629418
D844,D,0.241653714
C145,C,0.919432607
D754,D,0.649719986
C178,C,0.68610565
D957,D,0.189847953
C280,C,0.093317967
D752,D,0.417833562
C883,C,0.54907488
D650,D,0.673670518
C503,C,0.929981401
D473,D,0.8675484
C374,C,0.776987924
D249,D,0.618122504
C392,C,0.174117337
D285,D,0.205627028
C95,C,0.133937817
D408,D,0.388662866
C654,C,0.938623211
D54,D,0.955441388
C87,C,0.075405018
D69,D,0.88487509
C718,C,0.668324646
D240,D,0.341946865
C937,C,0.326137469
D144,D,0.771011601
C677,C,0.799790281
D220,D,0.986095018
C386,C,0.45317114
D405,D,0.397625421
C488,C,0.887673847
D240,D,0.056719272
C222,C,0.919103755
D760,D,0.832752717
C242,C,0.828299326
D520,D,0.942219119
C301,C,0.697844298
D748,D,0.755713709
C55,C,0.109836136
D232,D,0.393626567
C952,C,0.990365477
D813,D,0.767718513
C21,C,0.016354901
D472,D,0.482115675
C837,C,0.546575955
D31,D,0.960915542
C248,C,0.747254049
D653,D,0.93953955
C313,C,0.026156043
D695,D,0.042904462
C171,C,0.657319111
D899,D,0.785441282
C858,C,0.584811636
D368,D,0.064509143
C494,C,0.269428329
D148,D,0.610056595
C344,C,0.432158038
D83,D,0.818297169
C704,C,0.094434155
D34,D,0.94106128
C359,C,0.670663659
D12,D,0.461711543
C649,C,0.743689538
D623,D,0.563580284
C252,C,0.753538321
D715,D,0.976836558
C76,C,0.059239591
D810,D,0.887388206
C700,C,0.517057838
D419,D,0.79287096
C927,C,0.734269726
D671,D,0.028670425
C314,C,0.884098827
D499,D,0.279480366
C194,C,0.746566748
D96,D,0.643419517
C729,C,0.832198682
D777,D,0.514842816
C605,C,0.513665456
D799,D,0.591762418
C354,C,0.269472727
D32,D,0.797269144
C664,C,0.840433152
D961,D,0.625342924
C997,C,0.825235249
D907,D,0.166016597
C390,C,0.620659663
D278,D,0.63358569
C947,C,0.174741563
D204,D,0.097860488
C558,C,0.86202487
D949,D,0.823470302
C142,C,0.163942769
D599,D,0.14326429
C80,C,0.214655437
D597,D,0.437703801
C839,C,0.353108002
D343,D,0.735035141
C549,C,0.285930259
D672,D,0.175303629
C995,C,0.658836906
D325,D,0.183684119
C7,C,0.701189512
D582,D,0.800168585
C758,C,0.557333893
D208,D,0.784609048
C515,C,0.806100423
D423,D,0.806822841
C835,C,0.340661158
D150,D,0.223803613
C744,C,0.900399773
D784,D,0.471440414
C413,C,0.17417055
D490,D,0.360619045
C593,C,0.06950594
D160,D,0.025554155
C211,C,0.780560411
D486,D,0.212789552
C369,C,0.65454514
D939,D,0.462389089
C499,C,0.289085401
D177,D,0.352209571
C992,C,0.268529236
D437,D,0.808201033
C721,C,0.867712607
D45,D,0.974729311
C919,C,0.077998992
D692,D,0.012631072
C205,C,0.538318001
D919,D,0.295435385
C486,C,0.19470362
D631,D,0.502476956
C435,C,0.589358234
D508,D,0.618097927
C858,C,0.0837531
D169,D,0.838758001
C724,C,0.806892009
D271,D,0.034305653
C564,C,0.214670016
D622,D,0.588383821
C468,C,0.502120836
D783,D,0.496182016
C888,C,0.769429531
D659,D,0.150678491
C13,C,0.280922718
D268,D,0.156924061
C168,C,0.132881245
D123,D,0.464003854
C131,C,0.702711049
D42,D,0.872048789
C412,C,0.008990566
D901,D,0.080296803
C718,C,0.790719448
D330,D,0.071182973
C516,C,0.489677973
D1,D,0.376300208
C665,C,0.077247458
D778,D,0.068584718
C662,C,0.978457812
D311,D,0.096221948
C909,C,0.357702683
D941,D,0.709185057
C332,C,0.341142934
D689,D,0.765290312
C224,C,0.857027712
D664,D,0.357841637
C953,C,0.202658739
D348,D,0.572758194
C644,C,0.18899471
D626,D,0.640835443
C363,C,0.151904307
D248,D,0.955807176
C190,C,0.116320494
D350,D,0.514922815
C127,C,0.094701695
D955,D,0.651495149
C962,C,0.753826388
D994,D,0.777724659
C315,C,0.320094413
D785,D,0.679848966
C711,C,0.292816687
D875,D,0.188587844
C617,C,0.659109109
D124,D,0.185553267
C287,C,0.09072201
D1,D,0.278860234
C740,C,0.144624192
D69,D,0.933363113
C806,C,0.735465803
D921,D,0.8356361
C874,C,0.993837622
D674,D,0.235215999
C738,C,0.180793948
D435,D,0.624407748
C965,C,0.781077751
D622,D,0.441054564
C763,C,0.448500868
D83,D,0.494675399
C224,C,0.627811894
D39,D,0.009493801
C606,C,0.707887749
D663,D,0.376491483
C481,C,0.290585919
D529,D,0.867079494
C649,C,0.225810363
D893,D,0.13723917
C544,C,0.973753078
D568,D,0.745213424
C644,C,0.715921999
D152,D,0.269880072
C679,C,0.619356619
D293,D,0.905991667
C535,C,0.037236343
D320,D,0.833183517
C125,C,0.378633753
D928,D,0.967300384
C613,C,0.199621064
D122,D,0.560448574
C252,C,0.930191488
D450,D,0.830497579
C881,C,0.637893303
D984,D,0.606113433
C52,C,0.082398476
D570,D,0.434867805
C551,C,0.516678215
D574,D,0.046024234
C654,C,0.434149837
D81,D,0.176850741
C382,C,0.275462638
D682,D,0.841880457
C663,C,0.921022388
D594,D,0.352637542
C924,C,0.26919452
D402,D,0.72934076
C167,C,0.60661875
D93,D,0.255713217
C884,C,0.393340718
D990,D,0.376681923
C599,C,0.907042746
D267,D,0.43746079
C169,C,0.271350371
D502,D,0.850375385
C343,C,0.719623508
D836,D,0.488025706
C922,C,0.132457199
D886,D,0.591878872
C342,C,0.343700927
D972,D,0.845199982
C425,C,0.728636874
D408,D,0.563117136
C622,C,0.761530339
D552,D,0.749049139
C473,C,0.406181058
D860,D,0.390045143
C36,C,0.785055611
D155,D,0.763659141
C408,C,0.342717774
D216,D,0.880624896
C919,C,0.757337762
D576,D,0.033364321
C802,C,0.475497239
D556,D,0.216650502
C744,C,0.93438155
D561,D,0.91162906
C937,C,0.005327456
D46,D,0.076769058
C951,C,0.679537795
D545,D,0.319665811
C94,C,0.710201216
D760,D,0.321369382
C863,C,0.169796599
D598,D,0.686255527
C581,C,0.861681305
D916,D,0.985552787
C21,C,0.916629429
D610,D,0.485065588
C982,C,0.577625732
D523,D,0.673616905
C299,C,0.091362205
D943,D,0.636561607
C496,C,0.171215519
D372,D,0.02285991
C889,C,0.294214361
D564,D,0.016083644
C242,C,0.218457179
D244,D,0.59406588
C273,C,0.153983715
D975,D,0.407350597
C0,C,0.665727948
D344,D,0.150852748
C786,C,0.557596089
D837,D,0.510941922
C816,C,0.426196422
D560,D,0.475259259
C667,C,0.757108184
D481,D,0.101072195
C541,C,0.224613539
D852,D,0.69739854
C195,C,0.993572118
D842,D,0.808492951
C560,C,0.507483605
D360,D,0.628298166
C820,C,0.113038771
D778,D,0.710486024
C20,C,0.544059579
D23,D,0.703021618
C826,C,0.510121769
D357,D,0.124250607
C957,C,0.012460764
D694,D,0.772453176
C936,C,0.491797527
D660,D,0.98046803
C120,C,0.319017045
D454,D,0.685334459
C459,C,0.202547512
D229,D,0.324237567
C858,C,0.216867437
D887,D,0.781884583
C727,C,0.881426021
D238,D,0.374979633
C577,C,0.150926475
D486,D,0.937657281
C892,C,0.414004857
D616,D,0.023526155
C777,C,0.597545885
D331,D,0.278192749
C940,C,0.040598026
D794,D,0.222252742
C438,C,0.808563157
D152,D,0.717148151
C800,C,0.181102526
D681,D,0.1951097
C242,C,0.129214055
D393,D,0.468322041
C397,C,0.809823178
D235,D,0.365396341
C849,C,0.454653634
D613,D,0.965494599
C991,C,0.749587156
D187,D,0.69018846
C91,C,0.219806535
D639,D,0.332870517
C453,C,0.792099558
D430,D,0.33375618
C30,C,0.631953828
D848,D,0.876127837
C433,C,0.877339679
D496,D,0.930780183
C932,C,0.971339224
D347,D,0.03452368
C404,C,0.369010039
D437,D,0.898244688
C836,C,0.221375569
D422,D,0.070770911
C854,C,0.586782759
D115,D,0.967941224
C704,C,0.550798338
D489,D,0.743826823
C566,C,0.750309783
D280,D,0.258610192
C479,C,0.652075847
D822,D,0.298024601
C424,C,0.961946621
D718,D,0.719372616
C343,C,0.606780873
D92,D,0.446553383
C564,C,0.08154671
D310,D,0.59807512
C249,C,0.294456391
D777,D,0.751817228
C349,C,0.85819805
D865,D,0.896082883
C259,C,0.508693636
D822,D,0.34001814
C898,C,0.528959313
D693,D,0.09932128
C968,C,0.201866438
D624,D,0.285349484
C238,C,0.720961179
D388,D,0.948810375
C146,C,0.466455048
D919,D,0.379008864
C95,C,0.264232951
D951,D,0.705898821
C882,C,0.9691241
D396,D,0.37541871
C222,C,0.506178423
D780,D,0.527678948
C821,C,0.941061048
D454,D,0.434483119
C350,C,0.935503385
D867,D,0.977146362
C901,C,0.216098913
D102,D,0.657576957
C969,C,0.452940694
D519,D,0.879220044
C307,C,0.544636012
D862,D,0.621346488
C886,C,0.632721961
D781,D,0.855942229
C472,C,0.275835385
D422,D,0.805625674
C198,C,0.532093246
D988,D,0.116765527
C161,C,0.479712807
D800,D,0.290986676
C416,C,0.419591999
D521,D,0.787851129
C473,C,0.476018674
D236,D,0.388959928
C940,C,0.381185041
D804,D,0.543484993
C300,C,0.483162074
D534,D,0.785606823
C702,C,0.43574345
D650,D,0.251166272
C213,C,0.962078854
D551,D,0.20521222
C994,C,0.766854134
D462,D,0.043062143
C143,C,0.968111277
D230,D,0.376276973
C451,C,0.93414885
D943,D,0.026018148
C98,C,0.806449734
D981,D,0.155399614
C272,C,0.167756994
D897,D,0.98056722
C92,C,0.817666976
D168,D,0.515880971
C291,C,0.400458321
D632,D,0.497918215
C715,C,0.007499986
D567,D,0.39565022
C376,C,0.352729269
D482,D,0.736839293
C728,C,0.321220312
D961,D,0.030295057
C247,C,0.500128503
D67,D,0.961668528
C727,C,0.154069894
D900,D,0.946266235
C209,C,0.936052937
D426,D,0.751397075
C29,C,0.238679915
D553,D,0.820136044
C569,C,0.707877656
D289,D,0.888817442
C238,C,0.532954594
D231,D,0.281539232
C471,C,0.919116772
D466,D,0.335934218
C998,C,0.552927785
D315,D,0.859020219
C83,C,0.695902376
D0,D,0.343296207
C830,C,0.72926939
D971,D,0.965085806
C839,C,0.956935407
D934,D,0.568987273
C219,C,0.906314714
D434,D,0.861393747
C958,C,0.693703624
D511,D,0.480812119
C820,C,0.55659155
D771,D,0.866084493
C183,C,0.234675593
D443,D,0.226757839
C795,C,0.245394222
D698,D,0.216604974
C351,C,0.316624737
D210,D,0.658162846
C720,C,0.161172773
D334,D,0.527587233
C334,C,0.596662949
D842,D,0.410551485
C879,C,0.35391155
D716,D,0.830114864
C282,C,0.375470632
D999,D,0.611496279
C947,C,0.158701635
D447,D,0.920818272
C248,C,0.496813677
D469,D,0.266379658
C814,C,0.95232934
D146,D,0.426278725
C435,C,0.39670344
D558,D,0.7845015
C432,C,0.656069457
D51,D,0.722730894
C661,C,0.598803107
D586,D,0.863487017
C231,C,0.01378735
D481,D,0.992812255
C762,C,0.950012711
D284,D,0.550956348
C391,C,0.587350436
D637,D,0.035067744
C539,C,0.003633729
D861,D,0.04535339
C55,C,0.683168305
D278,D,0.083854658
C522,C,0.250777634
D136,D,0.751555205
C366,C,0.81377992
D582,D,0.79855499
C950,C,0.847332752
D708,D,0.391211641
C622,C,0.727567508
D452,D,0.892363459
C725,C,0.903873501
D70,D,0.397286522
C288,C,0.278522166
D503,D,0.756760527
C185,C,0.567212113
D655,D,0.270938324
C295,C,0.922132744
D527,D,0.510818255
C737,C,0.547805034
D349,D,0.329962615
C652,C,0.140405036
D672,D,0.860855461
C33,C,0.606074329
D898,D,0.945946071
C313,C,0.653726656
D321,D,0.674252874
C673,C,0.702298771
D786,D,0.778575772
C129,C,0.368662239
D859,D,0.117012909
C903,C,0.756087463
D392,D,0.291191409
C893,C,0.900984014
D676,D,0.334999494
C371,C,0.886449271
D138,D,0.303130917
C607,C,0.887395574
D95,D,0.083337063
C668,C,0.805642704
D523,D,0.244793132
C82,C,0.68580214
D209,D,0.460714519
C10,C,0.734518182
D402,D,0.538589224
C721,C,0.735225603
D71,D,0.999526774
C125,C,0.559177865
D914,D,0.685473175
C975,C,0.140734011
D283,D,0.682170058
C308,C,0.580835878
D291,D,0.234042479
C89,C,0.556987303
D788,D,0.210636389
C669,C,0.64682747
D566,D,0.89406845
C883,C,0.684268113
D933,D,0.48952258
C110,C,0.412187559
D972,D,0.883597222
C398,C,0.015562604
D149,D,0.580496026
C985,C,0.222063241
D641,D,0.291787701
C937,C,0.610743383
D656,D,0.13851331
C755,C,0.37869539
D896,D,0.289661143
C755,C,0.66796509
D389,D,0.885570375
C633,C,0.96661848
D385,D,0.882238672
C200,C,0.80520789
D855,D,0.099292047
C609,C,0.358915169
D339,D,0.338011751
C141,C,0.268424538
D865,D,0.420837118
C368,C,0.8934191
D499,D,0.474541984
C567,C,0.705945503
D353,D,0.552072942
C716,C,0.839924575
D867,D,0.429027657
C924,C,0.289817931
D291,D,0.166209511
C62,C,0.050111407
D635,D,0.521228772
C379,C,0.085439165
D291,D,0.105916354
C680,C,0.255088131
D139,D,0.344136525
C934,C,0.847726762
D772,D,0.746132636
C991,C,0.928976857
D190,D,0.663513806
C990,C,0.07174628
D984,D,0.648672146
C723,C,0.847369575
D394,D,0.822439447
C504,C,0.928849011
D739,D,0.561679414
C476,C,0.609910675
D642,D,0.820690256
C791,C,0.742808701
D549,D,0.339629484
C358,C,0.916187208
D308,D,0.348761296
C199,C,0.81492896
D143,D,0.609107535
C689,C,0.508895888
D462,D,0.240492065
C288,C,0.738326629
D154,D,0.679494576
C15,C,0.223062825
D913,D,0.168341099
C787,C,0.952706413
D458,D,0.977938439
C902,C,0.137699079
D974,D,0.539990131
C866,C,0.101370362
D97,D,0.993230027
C747,C,0.757161449
D263,D,0.619373758
C740,C,0.409985738
D543,D,0.159380835
C242,C,0.680670789
D634,D,0.748108816
C293,C,0.971554008
D920,D,0.382613085
C719,C,0.901566783
D359,D,0.005310518
C67,C,0.852836291
D371,D,0.785416594
C163,C,0.478820766
D647,D,0.269320502
C912,C,0.190426492
D700,D,0.130498293
C401,C,0.692243779
D794,D,0.337456394
C96,C,0.77717151
D205,D,0.046926184
C905,C,0.621624701
D514,D,0.624105463
C45,C,0.899257974
D377,D,0.846425878
C818,C,0.572639905
D342,D,0.403686415
C480,C,0.979049502
D507,D,0.695724063
C601,C,0.39459757
D615,D,0.328872754
C320,C,0.639962492
D850,D,0.077850501
C405,C,0.479332648
D149,D,0.094775436
C802,C,0.600744389
D582,D,0.732858564
C835,C,0.316135399
D592,D,0.370105904
C866,C,0.438867682
D921,D,0.669172668
C444,C,0.48426001
D274,D,0.430281504
C535,C,0.52242166
D488,D,0.782134184
C829,C,0.05526631
D351,D,0.249331209
C889,C,0.493052562
D366,D,0.943112368
C569,C,0.210312496
D954,D,0.6983229
C587,C,0.137486257
D728,D,0.085939829
C606,C,0.313064964
D699,D,0.282965378
C353,C,0.574896588
D112,D,0.846949276
C443,C,0.368238772
D356,D,0.422495409
C162,C,0.5034777
D193,D,0.41600775
C398,C,0.202749321
D944,D,0.54049248
C990,C,0.766128353
D188,D,0.452326912
C613,C,0.383497333
D457,D,0.541986997
C117,C,0.341591396
D375,D,0.31625597
C288,C,0.571819981
D379,D,0.264285542
C138,C,0.478857965
D654,D,0.63336257
C26,C,0.106653106
D935,D,0.3176302
C291,C,0.599328839
D368,D,0.610429303
C465,C,0.929322665
D660,D,0.816248222
C546,C,0.524378026
D997,D,0.460930857
C745,C,0.325138208
D115,D,0.401094882
C108,C,0.418081704
D382,D,0.889856934
C278,C,0.925221245
D386,D,0.265972481
C334,C,0.600034055
D922,D,0.649204367
C187,C,0.290833309
D624,D,0.480490352
C744,C,0.158616827
D251,D,0.044475082
C562,C,0.984120084
D255,D,0.273043326
C624,C,0.151765493
D727,D,0.915809931
C94,C,0.813058383
D609,D,0.68037033
C557,C,0.860280879
D808,D,0.124625341
C217,C,0.770429469
D251,D,0.614509435
C855,C,0.985073603
D681,D,0.00165094
C6,C,0.293250121
D323,D,0.42951479
C269,C,0.306295974
D467,D,0.225011317
C781,C,0.19083776
D457,D,0.883235841
C369,C,0.563960759
D466,D,0.717810838
C378,C,0.236137016
D352,D,0.137802522
C543,C,0.248601457
D64,D,0.287198614
C844,C,0.771323029
D25,D,0.163007814
C549,C,0.897123529
D905,D,0.171429295
C80,C,0.85534842
D699,D,0.590136248
C813,C,0.601895122
D793,D,0.69175736
C110,C,0.466330914
D214,D,0.966081998
C920,C,0.977641155
D570,D,0.105735645
C476,C,0.042307031
D698,D,0.287105896
C22,C,0.933380353
D897,D,0.912840471
C695,C,0.941617774
D679,D,0.165524627
C403,C,0.197748823
D450,D,0.958431102
C383,C,0.012776417
D348,D,0.835338954
C372,C,0.68485861
D126,D,0.474065546
C627,C,0.486728451
D785,D,0.168122087
C367,C,0.872848175
D287,D,0.921221796
C767,C,0.059355582
D406,D,0.557943089
C468,C,0.597985184
D840,D,0.132541247
C342,C,0.583528813
D635,D,0.570577669
C109,C,0.631042431
D168,D,0.287176824
C753,C,0.219939612
D267,D,0.830239628
C304,C,0.787233353
D351,D,0.433564674
C815,C,0.513855344
D157,D,0.903838807
C652,C,0.211794491
D767,D,0.463707973
C434,C,0.839945677
D473,D,0.853884499
C501,C,0.016557371
D383,D,0.273603145
C449,C,0.934569244
D282,D,0.956793235
C37,C,0.127516124
D911,D,0.967627307
C117,C,0.178083416
D290,D,0.108431114
C321,C,0.417158904
D765,D,0.172649586
C914,C,0.40753638
D548,D,0.334385346
C595,C,0.86417115
D988,D,0.874341069
C685,C,0.06624196
D9,D,0.788307357
C210,C,0.528446075
D381,D,0.576763258
C122,C,0.529688576
D943,D,0.332201507
C605,C,0.336667176
D101,D,0.911986564
C359,C,0.094170008
D867,D,0.724290823
C402,C,0.427893594
D554,D,0.849642642
C375,C,0.091945362
D770,D,0.652760251
C652,C,0.341090793
D54,D,0.739869717
C646,C,0.816745311
D413,D,0.408520329
C879,C,0.597612001
D402,D,0.508730858
C177,C,0.896569766
D485,D,0.9441982
C17,C,0.084571393
D27,D,0.230271988
C957,C,0.691465386
D778,D,0.83729187
C314,C,0.847418815
D488,D,0.233589872
C999,C,0.262313835
D282,D,0.491162539
C329,C,0.140770997
D88,D,0.989355491
C910,C,0.407262678
D4,D,0.875973603
C520,C,0.472812591
D10,D,0.308648811
C886,C,0.897844365
D205,D,0.559562761
C9,C,0.248708863
D543,D,0.53270968
C842,C,0.492875923
D370,D,0.539214512
C835,C,0.440460384
D873,D,0.37869467
C23,C,0.846144506
D679,D,0.781577241
C81,C,0.361373551
D623,D,0.703460626
C763,C,0.064463411
D183,D,0.291973294
C925,C,0.457690575
D830,D,0.237088945
C807,C,0.832912894
D933,D,0.346950776
C727,C,0.865219019
D588,D,0.73206913
C603,C,0.35991936
D774,D,0.406431056
C144,C,0.538986425
D582,D,0.665912959
C473,C,0.737100668
D662,D,0.514545402
C470,C,0.06942622
D648,D,0.231263798
C538,C,0.803443261
D181,D,0.454870597
C812,C,0.498300265
D741,D,0.152105363
C547,C,0.872223363
D862,D,0.192893836
C621,C,0.367805979
D418,D,0.989803597
C304,C,0.481115819
D392,D,0.745772111
C232,C,0.723036932
D133,D,0.219293858
C964,C,0.493199499
D591,D,0.546991687
C162,C,0.505653163
D749,D,0.749502775
C550,C,0.099170941
D712,D,0.436776949
C404,C,0.99084624
D144,D,0.698799198
C855,C,0.501416619
D863,D,0.057718246
C926,C,0.172428592
D874,D,0.498682205
C746,C,0.128728963
D201,D,0.058874458
C690,C,0.720846139
D69,D,0.017018726
C531,C,0.964350978
D41,D,0.572577268
C393,C,0.212912511
