DESTINATION,CODES,NEW RATE USD,CONN CHARGE,EFFECTIVE DATE,STATUS
Peru Mobile Telefonica,519757,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197580,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197581,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519759,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519760,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519761,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519764,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519765,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519766,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519767,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519768,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519769,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197721,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197722,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197723,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197724,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197725,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197726,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197727,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197728,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197729,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519780,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519781,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197822,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197823,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197824,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197825,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197826,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197827,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197828,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5197829,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519784,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519785,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519788,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519789,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519790,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519791,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519792,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519794,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519795,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519796,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519798,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519799,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198003,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198004,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198005,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198006,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198007,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198008,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198009,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519801,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519802,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519803,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519816,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519817,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519818,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519819,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198260,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198261,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198268,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,5198298,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519836,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519839,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519840,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519845,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519846,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519848,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519849,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51985,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51988,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51990,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519944,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519945,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51995,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51996,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519980,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519984,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519985,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519986,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519987,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519988,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,519989,0.0206,0,30/Jan/16,SAME
Peru Mobile Telefonica,51999,0.0206,0,30/Jan/16,SAME
Peru Rural,5118,0.162,0,30/Jan/16,SAME
Peru Rural,51418,0.162,0,30/Jan/16,SAME
Peru Rural,51428,0.162,0,30/Jan/16,SAME
Peru Rural,51438,0.162,0,30/Jan/16,SAME
Peru Rural,51448,0.162,0,30/Jan/16,SAME
Peru Rural,51518,0.162,0,30/Jan/16,SAME
Peru Rural,51528,0.162,0,30/Jan/16,SAME
Peru Rural,51538,0.162,0,30/Jan/16,SAME
Peru Rural,51548,0.162,0,30/Jan/16,SAME
Peru Rural,51568,0.162,0,30/Jan/16,SAME
Peru Rural,51618,0.162,0,30/Jan/16,SAME
Peru Rural,51628,0.162,0,30/Jan/16,SAME
Peru Rural,51638,0.162,0,30/Jan/16,SAME
Peru Rural,51648,0.162,0,30/Jan/16,SAME
Peru Rural,51658,0.162,0,30/Jan/16,SAME
Peru Rural,51668,0.162,0,30/Jan/16,SAME
Peru Rural,51678,0.162,0,30/Jan/16,SAME
Peru Rural,51728,0.162,0,30/Jan/16,SAME
Peru Rural,51738,0.162,0,30/Jan/16,SAME
Peru Rural,51748,0.162,0,30/Jan/16,SAME
Peru Rural,51768,0.162,0,30/Jan/16,SAME
Peru Rural,51828,0.162,0,30/Jan/16,SAME
Peru Rural,51838,0.162,0,30/Jan/16,SAME
Peru Rural,51848,0.162,0,30/Jan/16,SAME
Philippines,63,0.0833,0,30/Jan/16,SAME
PHILIPPINES GLOBE,63221,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632225,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632238,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632239,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632261,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632263,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632264,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632265,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632266,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632358,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632368,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632369,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,63250,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632576,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632577,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632585,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632586,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632587,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632611,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632613,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632615,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632616,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632617,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632618,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632621,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632622,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632623,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632624,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632625,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632717,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632718,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632719,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632720,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632728,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632729,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632730,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632738,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632739,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632744,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632745,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632746,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632747,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632748,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,63275,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632791,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632792,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632793,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632794,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632795,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632796,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632797,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632798,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632799,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,63290,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632910,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632914,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632915,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632916,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632917,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632918,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632919,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632933,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632934,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632940,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632943,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632944,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632945,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632946,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632949,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632950,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632954,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632955,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632956,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632957,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632958,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632959,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632960,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632964,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632966,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632970,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632971,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632972,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632973,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632974,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632975,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632976,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,632980,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332316,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332317,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332318,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332319,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332320,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332321,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332324,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332326,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332327,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332328,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332329,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332350,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332353,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332354,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332355,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332356,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332358,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332359,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332360,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6332361,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633240,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633241,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633242,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633243,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633246,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633247,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633248,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633249,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633329,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633350,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633351,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633352,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633353,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633354,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333550,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333551,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333552,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333553,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333554,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333580,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333581,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6333582,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633470,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633471,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633472,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633473,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633474,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334750,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334751,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334752,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334753,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334754,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6334755,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633540,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633541,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633542,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335430,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335431,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335480,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335481,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335482,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335483,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335484,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6335485,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633639,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633650,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336510,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336511,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336512,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336513,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336514,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336515,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336516,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336517,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336518,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633652,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336530,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336531,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336532,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336533,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336534,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336535,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336536,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336537,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336538,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633654,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336550,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336551,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336552,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336553,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336554,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336555,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6336556,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633850,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633851,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633852,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,633853,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338540,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338541,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338542,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338543,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338544,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338545,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338546,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6338547,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342322,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342323,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342324,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342325,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342326,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342327,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342328,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342329,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342356,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342357,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342358,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342359,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634236,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342370,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342375,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342376,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342377,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342378,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342379,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634238,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342560,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342561,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342562,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342563,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342564,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342574,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342575,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342576,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342577,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342578,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342579,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342580,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342581,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342582,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6342583,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343233,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343234,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343235,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343236,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343237,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343238,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343239,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343271,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343272,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343273,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343274,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343275,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343276,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343277,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343278,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634340,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343410,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343412,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343413,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343414,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343415,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343416,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343417,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343418,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343419,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343420,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343422,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343424,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343425,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343430,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343431,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343432,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343435,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343436,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343437,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343438,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343439,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634344,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343450,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343451,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343453,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343454,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343455,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343456,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343457,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343458,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343459,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634346,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,634347,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343480,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343482,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343483,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343484,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343485,0.0823,0,30/Jan/16,SAME
PHILIPPINES GLOBE,6343487,0.0823,0,30/Jan/16,SAME
