Code Insee,Libellé Commune,Distribution gérée par un GRD de rang 1ou 2,Coefficient Tarif de  proximité ,Code PITD
78265,GARANCIERES,,1,  
78267,GARGENVILLE,,"1,75",  
78269,GAZERAN,,1,  
78276,GOMMECOURT,,1,  
78289,GROSROUVRE,,1,  
78290,GUERNES,,1,  
78291,GUERVILLE,,1,  
78296,GUITRANCOURT,,1,  
78297,GUYANCOURT,,"1,75",  
78299,HARDRICOURT,,"1,75",  
78310,HOUDAN,,1,  
78311,HOUILLES,,3,  
78314,ISSOU,,"1,75",  
78321,JOUARS PONTCHARTRAIN,,"1,75",  
78322,JOUY EN JOSAS,,"1,75",  
78327,JUZIERS,,1,  
78334,LEVIS ST NOM,,1,  
78335,LIMAY,,"1,75",  
78337,LIMETZ VILLEZ,,1,  
78343,LES LOGES EN JOSAS,,"1,75",  
78346,LONGNES,,1,  
78349,LONGVILLIERS,,1,  
78350,LOUVECIENNES,,"1,75",  
78354,MAGNANVILLE,,"1,75",  
78356,MAGNY LES HAMEAUX,,"1,75",  
78358,MAISONS LAFFITTE,,"1,75",  
78361,MANTES LA JOLIE,,3,  
78362,MANTES LA VILLE,,"1,75",  
78364,MARCQ,,1,  
78366,MAREIL LE GUYON,,1,  
78367,MAREIL MARLY,,"1,75",  
78368,MAREIL SUR MAULDRE,,"1,75",  
78372,MARLY LE ROI,,"1,75",  
78380,MAULE,,1,  
78381,MAULETTE,,1,  
78382,MAURECOURT,,"1,75",  
78383,MAUREPAS,,"1,75",  
78384,MEDAN,,"1,75",  
78389,MERE,,1,  
78396,LE MESNIL LE ROI,,"1,75",  
78397,LE MESNIL ST DENIS,,"1,75",  
78401,MEULAN,,"1,75",  
78402,MEZIERES SUR SEINE,,1,  
78403,MEZY SUR SEINE,,1,  
78406,MILON LA CHAPELLE,,1,  
78417,MONTCHAUVET,,1,  
78418,MONTESSON,,"1,75",  
78420,MONTFORT L AMAURY,,"1,75",  
78423,MONTIGNY LE BRETONNEUX,,"1,75",  
78431,MORAINVILLIERS,,1,  
78440,LES MUREAUX,,"1,75",  
78442,NEAUPHLE LE CHATEAU,,"1,75",  
78443,NEAUPHLE LE VIEUX,,1,  
78444,NEAUPHLETTE,,1,  
78451,NEZEL,,"1,75",  
78455,NOISY LE ROI,,"1,75",  
78465,ORGERUS,,1,  
78466,ORGEVAL,,1,  
78481,LE PECQ,,3,  
78486,LE PERRAY EN YVELINES,,"1,75",  
78490,PLAISIR,,"1,75",  
78498,POISSY,,"1,75",  
78501,PORCHEVILLE,,"1,75",  
78502,LE PORT MARLY,,"1,75",  
78513,LA QUEUE LES YVELINES,,1,  
78516,RAIZEUX,,1,  
78517,RAMBOUILLET,,"1,75",  
78518,RENNEMOULIN,,1,  
78520,RICHEBOURG,,1,  
78522,ROCHEFORT EN YVELINES,,1,  
78524,ROCQUENCOURT,,"1,75",  
78528,ROLLEBOISE,,1,  
78530,ROSAY,,1,  
78531,ROSNY SUR SEINE,,1,  
78537,ST ARNOULT EN YVELINES,,"1,75",  
78545,ST CYR L ECOLE,,"1,75",  
78548,ST FORGET,,1,  
78550,ST GERMAIN DE LA GRANGE,,1,  
78551,ST GERMAIN EN LAYE,,"1,75",  
78557,ST HILARION,,1,  
78561,ST LAMBERT,,1,  
78564,ST MARTIN DE BRETHENCOURT,,1,  
78567,ST MARTIN LA GARENNE,,1,  
78569,STE MESME,,1,  
78571,ST NOM LA BRETECHE,,"1,75",  
78575,ST REMY LES CHEVREUSE,,"1,75",  
78586,SARTROUVILLE,,3,  
78590,SENLISSE,,1,  
78591,SEPTEUIL,,1,  
78601,SONCHAMP,,1,  
78609,TESSANCOURT SUR AUBETTE,,1,  
78615,THIVERVAL GRIGNON,,1,  
78616,THOIRY,,1,  
78620,TOUSSUS LE NOBLE,,1,  
78621,TRAPPES,,"1,75",  
78623,LE TREMBLAY SUR MAULDRE,,1,  
78624,TRIEL SUR SEINE,,"1,75",  
78638,VAUX SUR SEINE,,"1,75",  
78640,VELIZY VILLACOUBLAY,,"1,75",  
78642,VERNEUIL SUR SEINE,,"1,75",  
78643,VERNOUILLET,,"1,75",  
78644,LA VERRIERE,,"1,75",  
78646,VERSAILLES,,"1,75",  
78647,VERT,,1,  
78650,LE VESINET,,"1,75",  
78655,VIEILLE EGLISE EN YVELINES,,1,  
78672,VILLENNES SUR SEINE,,"1,75",  
78674,VILLEPREUX,,"1,75",  
78677,VILLETTE,,1,  
78683,VILLIERS ST FREDERIC,,"1,75",  
78686,VIROFLAY,,3,  
78688,VOISINS LE BRETONNEUX,,3,  
79003,AIFFRES,,1,  
79024,AZAY LE BRULE,,1,  
79034,BESSINES,,1,  
79048,LA CRECHE,,1,  
79049,BRESSUIRE,,1,  
79057,BRIOUX SUR BOUTONNE,,1,  
79061,CELLES SUR BELLE,,1,  
79062,CERIZAY,,1,  
79079,MAULEON,,1,  
79080,CHATILLON SUR THOUET,,1,  
79081,CHAURAY,,1,  
79101,COULONGES SUR L AUTIZE,,1,  
79114,EXIREUIL,,1,  
79128,FRANCOIS,,1,  
79157,LOUZY,,1,  
79162,MAGNE,,1,  
79174,MELLE,,1,  
79185,MOUGON,,1,  
79189,NANTEUIL,,1,  
79191,NIORT,,"1,75",  
79195,NUEIL LES AUBIERS,,1,  
79202,PARTHENAY,,"1,75",  
79213,POMPAIRE,,1,  
79216,PRAHECQ,,1,  
79264,ST LEGER DE LA MARTINIERE,,1,  
79270,ST MAIXENT L ECOLE,,"1,75",  
79276,ST MARTIN DE ST MAIXENT,,1,  
79279,ST MARTIN LES MELLE,,1,  
79289,ST PIERRE DES ECHAUBROGNES,,1,  
79292,STE RADEGONDE,,1,  
79293,ST REMY,,1,  
79300,STE VERGE,,1,  
79327,THORIGNE,,1,  
79329,THOUARS,,"1,75",  
80001,ABBEVILLE,,"1,75",GD0969
80002,ABLAINCOURT PRESSOIR,,1,  
80010,AILLY SUR NOYE,,1,  
80011,AILLY SUR SOMME,,1,  
80016,ALBERT,,"1,75",  
80018,ALLENAY,,1,  
80021,AMIENS,,"1,75",  
80024,ARGOEUVES,,1,  
80036,AUBIGNY,,1,  
80039,AULT,,1,  
80047,AVELUY,,1,  
80049,AYENCOURT,,1,  
80050,BACOUEL SUR SELLE,,1,  
80063,BEAUCHAMPS,,1,GD0543
80071,BEAUVAL,,1,  
80078,BELLANCOURT,,1,GD0969
80082,BELLOY SUR SOMME,,1,  
80092,BERTANGLES,,1,  
80094,BERTEAUCOURT LES THENNES,,1,  
80096,BETHENCOURT SUR MER,,1,  
80107,BLANGY TRONVILLE,,1,  
80110,BOISMONT,,1,  
80120,BOUILLANCOURT EN SERY,,1,  
80124,BOURSEVILLE,,1,  
80126,BOUTTENCOURT,,1,  
80127,BOUVAINCOURT SUR BRESLE,,1,GD0543
80129,BOUZINCOURT,,1,  
80131,BOVES,,1,  
80137,BREILLY,,1,  
80160,CAGNY,,1,  
80164,CAMON,,1,  
80182,CAYEUX SUR MER,,1,  
80186,CHAULNES,,1,  
80187,LA CHAUSSEE TIRANCOURT,,1,  
80190,CHEPY,,1,  
80212,CORBIE,,1,  
80222,CRECY EN PONTHIEU,,1,  
80228,LE CROTOY,,1,  
80235,DARGNIES,,1,  
80238,DERNANCOURT,,1,  
80240,DOINGT,,1,PR0001
80242,DOMART SUR LA LUCE,,1,  
80253,DOULLENS,,1,  
80256,DREUIL LES AMIENS,,"1,75",  
80261,DURY,,1,  
80262,EAUCOURT SUR SOMME,,1,GD0969
80265,EMBREVILLE,,1,GD0543
80268,EPAGNE EPAGNETTE,,1,GD0969
80274,EPPEVILLE,,"1,75",  
80288,ESTREES DENIECOURT,,1,  
80293,ETELFAY,,1,  
80302,FAVEROLLES,,1,  
80305,FERRIERES,,1,  
80308,FEUQUIERES EN VIMEU,,1,  
80316,FLESSELLES,,1,  
80318,FLIXECOURT,,1,  
80338,FOUILLOY,,1,  
80360,FRESSENNEVILLE,,1,  
80364,FRIAUCOURT,,1,  
80368,FRIVILLE ESCARBOTIN,,"1,75",  
80373,GAMACHES,,1,  
80375,GAUVILLE,,1,  
80379,GLISY,,1,  
80395,GUERBIGNY,,1,  
80410,HAM,,"1,75",  
80417,HARBONNIERES,,1,  
80442,HOMBLEUX,,1,  
80476,LIERCOURT,,1,GD0969
80478,LIGNIERES,,1,  
80489,LONGUEAU,,"1,75",  
80512,MAREUIL CAUBERT,,1,GD0969
80523,MEAULTE,,1,  
80527,MENESLIES,,1,  
80533,MERS LES BAINS,,"1,75",GD0623
80542,MESNIL ST NICAISE,,1,  
80561,MONTDIDIER,,"1,75",  
80570,MOREUIL,,1,  
80571,MORISEL,,1,  
80579,MUILLE VILLETTE,,1,  
80585,NESLE,,1,  
80597,NIBAS,,1,  
80598,NOUVION,,1,  
80613,OUST MAREST,,1,GD0543
80620,PERONNE,,"1,75",PR0001
80622,PICQUIGNY,,1,  
80632,PONT DE METZ,,1,  
80635,PONT REMY,,1,GD0969
80639,POULAINVILLE,,1,  
80674,RIVERY,,"1,75",  
80680,ROSIERES EN SANTERRE,,1,  
80685,ROYE,,"1,75",  
80688,RUE,,1,  
80692,SAILLY FLIBEAUCOURT,,1,  
80711,ST OUEN,,"1,75",  
80714,ST QUENTIN LA MOTTE CROIX AU BAILLY,,1,  
80718,ST SAUVEUR,,1,  
80721,ST VALERY SUR SOMME,,1,  
80724,SALEUX,,1,  
80725,SALOUEL,,"1,75",  
80730,SAVEUSE,,1,  
80751,THENNES,,1,  
80763,LE TITRE,,1,  
80770,TULLY,,1,  
80775,VALINES,,1,  
80779,VAUCHELLES LES QUESNOY,,1,GD0969
80780,VAUDRICOURT,,1,  
80791,VERS SUR SELLES,,1,  
80793,VIGNACOURT,,1,  
80795,VILLE LE MARCLET,,1,  
80798,VILLERS BOCAGE,,1,  
80799,VILLERS BRETONNEUX,,1,  
80822,WARSY,,1,  
80826,WOIGNARUE,,1,  
80827,WOINCOURT,,1,  
80834,YZENGREMER,,1,  
81002,AIGUEFONDE,,1,  
81004,ALBI,,"1,75",  
81005,ALBINE,,1,  
81018,ARTHES,,1,  
81021,AUSSILLON,,"1,75",  
81033,BLAYE LES MINES,,1,CX0001
81036,BOUT DU PONT DE LARN,,1,  
81038,BRENS,,1,  
81042,BURLATS,,1,  
81048,CAGNAC LES MINES,,1,  
81060,CARMAUX,,"1,75",CX0001
81065,CASTRES,,"1,75",  
81070,COUFOULEUX,,1,  
81074,CUNAC,,1,  
81099,GAILLAC,,1,  
81100,GARREVAQUES,,1,  
81101,LE GARRIC,,1,  
81104,GIROUSSENS,,1,  
81105,GRAULHET,,1,  
81120,LABRUGUIERE,,1,  
81130,LAGARRIGUE,,1,  
81140,LAVAUR,,1,LV0001
81144,LESCURE D ALBIGEOIS,,1,  
81145,LISLE SUR TARN,,1,  
81156,MARSSAC SUR TARN,,1,  
81163,MAZAMET,,1,  
81171,MONTANS,,1,  
81204,PAYRIN AUGMONTEL,,1,  
81209,PONT DE LARN,,1,  
81218,PUYGOUZON,,1,  
81220,RABASTENS,,1,  
81227,ROQUECOURBE,,1,  
81230,ROSIERES,,1,  
81238,ST AMANS SOULT,,1,  
81239,ST AMANS VALTORET,,1,  
81244,ST BENOIT DE CARMAUX,,"1,75",CX0001
81257,ST JUERY,,"1,75",  
81271,ST SULPICE,,1,  
81273,SAIX,,1,  
81284,LE SEQUESTRE,,1,  
81288,SOREZE,,1,  
81289,SOUAL,,1,  
81297,TERSSAC,,1,  
81307,VALDURENQUE,,1,  
82025,BRESSOLS,,1,  
82033,CASTELSARRASIN,,1,  
82037,CAUSSADE,,1,  
82073,GOUDOURVILLE,,1,  
82075,GRISOLLES,,1,  
82089,LAMAGISTERE,,1,  
82112,MOISSAC,,1,  
82121,MONTAUBAN,,1,  
82124,MONTBETON,,1,  
82125,MONTECH,,1,  
82126,MONTEILS,,1,  
82141,POMMEVIC,,1,  
82149,REALVILLE,,1,  
82179,SEPTFONDS,,1,  
82186,VALENCE,,1,  
83004,LES ARCS,,1,GD0919
83009,BANDOL,,"1,75",GD0912
83012,BARJOLS,,1,GD0918
83016,LE BEAUSSET,,1,GD0913
83023,BRIGNOLES,,1,GD0915
83031,LE CANNET DES MAURES,,1,  
83032,CARCES,,1,GD0915
83034,CARQUEIRANNE,,"1,75",GD0912
83047,LA CRAU,,1,GD0912
83049,CUERS,,1,  
83050,DRAGUIGNAN,,"1,75",GD0921
83054,LA FARLEDE,,"1,75",GD0912
83058,FLAYOSC,,1,GD0921
83061,FREJUS,,"1,75",GD0920
83062,LA GARDE,,"1,75",GD0912
83069,HYERES,,1,GD0912
83071,LA LONDE LES MAURES,,1,GD0912
83072,LORGUES,,1,GD0919
83073,LE LUC,,1,  
83085,LA MOTTE,,1,GD0919
83086,LE MUY,,1,GD0919
83090,OLLIOULES,,"1,75",GD0912
83098,LE PRADET,,"1,75",GD0912
83099,PUGET SUR ARGENS,,1,GD0920
83107,ROQUEBRUNE SUR ARGENS,,1,  
83112,ST CYR SUR MER,,"1,75",GD0912
83116,ST MAXIMIN LA STE BAUME,,1,GD0915
83118,ST RAPHAEL,,1,GD0920
83121,SALERNES,,1,GD0917
83123,SANARY SUR MER,,"1,75",GD0912
83126,LA SEYNE SUR MER,,"1,75",GD0912
83127,SIGNES,,1,GD0914
83129,SIX FOURS LES PLAGES,,"1,75",GD0912
83130,SOLLIES PONT,,"1,75",GD0912
83132,SOLLIES VILLE,,,  
83137,TOULON,,"1,75",GD0912
83138,TOURRETTES,,1,GD0919
83140,TOURVES,,1,GD0915
83141,TRANS EN PROVENCE,,1,GD0919
83143,LE VAL,,1,GD0915
83144,LA VALETTE DU VAR,,"1,75",GD0912
83145,VARAGES,,1,GD0930
83148,VIDAUBAN,,1,  
83150,VINON SUR VERDON,,1,GD0923
83153,ST MANDRIER SUR MER,,"1,75",GD0912
84001,ALTHEN DES PALUDS,,1,GD0891
84003,APT,,1,GD0900
84004,AUBIGNAN,,1,GD0894
84007,AVIGNON,,"1,75",GD0891
84012,BEAUMES DE VENISE,,1,GD0894
84016,BEDARRIDES,,1,GD0891
84017,BEDOIN,,1,GD0895
84019,BOLLENE,,1,GD0889
84025,CABRIERES D AVIGNON,,1,GD0899
84026,CADENET,,1,GD0923
84028,CAIRANNE,,1,GD0890
84029,CAMARET SUR AIGUES,,1,GD0891
84030,CAROMB,,1,GD0895
84031,CARPENTRAS,,"1,75",GD0892
84034,CAUMONT SUR DURANCE,,1,GD0916
84035,CAVAILLON,,"1,75",GD0897
84036,CHATEAUNEUF DE GADAGNE,,1,GD0916
84038,CHEVAL BLANC,,1,GD0897
84039,COURTHEZON,,1,GD0891
84041,CRILLON LE BRAVE,,1,GD0895
84043,ENTRAIGUES SUR LA SORGUE,,1,GD0891
84047,GARGAS,,1,GD0900
84054,L ISLE SUR LA SORGUE,,1,GD0897
84055,JONQUERETTES,,"1,75",GD0891
84056,JONQUIERES,,1,GD0891
84064,LAPALUD,,1,GD0928
84065,LAURIS,,1,GD0923
84069,MALAUCENE,,,  
84071,MAUBEC,,1,GD0899
84072,MAZAN,,1,GD0892
84077,MODENE,,1,GD0895
84078,MONDRAGON,,1,GD0889
84080,MONTEUX,,1,GD0892
84081,MORIERES LES AVIGNON,,"1,75",GD0891
84083,MORNAS,,1,GD0891
84087,ORANGE,,1,GD0891
84088,PERNES LES FONTAINES,,1,GD0892
84089,PERTUIS,,1,GD0923
84091,PIOLENC,,1,GD0891
84092,LE PONTET,,"1,75",GD0891
84095,PUYVERT,,1,GD0923
84096,RASTEAU,,1,GD0890
84098,ROAIX,,1,GD0890
84099,ROBION,,1,GD0898
84106,STE CECILE LES VIGNES,,1,GD0890
84108,ST DIDIER,,"1,75",GD0892
84115,ST PIERRE DE VASSOLS,,1,GD0895
84119,ST SATURNIN LES AVIGNON,,"1,75",GD0891
84122,SARRIANS,,1,GD0893
84127,SERIGNAN DU COMTAT,,1,GD0891
84129,SORGUES,,"1,75",GD0891
84132,LE THOR,,1,GD0897
84133,LA TOUR D AIGUES,,1,GD0923
84137,VAISON LA ROMAINE,,1,GD0890
84138,VALREAS,,1,  
84141,VEDENE,,"1,75",GD0891
84142,VELLERON,,1,GD0897
84147,VILLELAURE,,1,GD0923
85003,AIZENAY,,1,  
85005,ANTIGNY,,1,  
85014,BAZOGES EN PAREDS,,,  
85019,BELLEVILLE SUR VIE,,1,  
85021,LA BERNARDIERE,,1,  
85027,BOUFFERE,,1,  
85038,LES BROUZILS,,1,  
85039,LA BRUFFIERE,,1,  
85046,LA CHAIZE LE VICOMTE,,1,  
85047,CHALLANS,,1,  
85051,CHANTONNAY,,1,  
85052,LA CHAPELLE ACHARD,,1,  
85059,LA CHATAIGNERAIE,,1,  
85060,CHATEAU D OLONNE,,"1,75",  
85064,CHAUCHE,,1,  
85065,CHAVAGNES EN PAILLERS,,1,  
85070,COEX,,1,  
85071,COMMEQUIERS,,1,  
85072,LA COPECHAGNIERE,,1,  
85076,CUGAND,,1,  
85081,DOMPIERRE SUR YON,,1,  
85084,LES ESSARTS,,1,  
85088,LE FENOUILLER,,1,  
85089,LA FERRIERE,,1,  
85092,FONTENAY LE COMTE,,"1,75",  
85093,FOUGERE,,1,  
85096,LA GARNACHE,,1,  
85097,LA GAUBRETIERE,,1,  
85100,GIVRAND,,1,  
85107,LA GUYONNIERE,,1,  
85109,LES HERBIERS,,1,  
85110,L HERMENAULT,,1,  
85111,L ILE D ELLE,,1,  
85115,LA JAUDONNIERE,,1,  
85126,LONGEVES,,1,  
85128,LUCON,,1,  
85140,LA MEILLERAIE TILLAY,,1,  
85146,MONTAIGU,,"1,75",  
85151,MORTAGNE SUR SEVRE,,1,  
85152,LA MOTHE ACHARD,,1,  
85155,MOUILLERON LE CAPTIF,,1,  
85165,L OIE,,1,  
85166,OLONNE SUR MER,,1,  
85176,PISSOTTE,,1,  
85178,LE POIRE SUR VIE,,1,  
85182,POUZAUGES,,1,  
85186,LA RABATELIERE,,1,  
85191,LA ROCHE SUR YON,,"1,75",  
85194,LES SABLES D OLONNE,,"1,75",  
85199,ST AUBIN LA PLAINE,,1,  
85212,STE FLORENCE,,1,  
85214,STE FOY,,1,  
85215,ST FULGENT,,1,  
85216,STE GEMME LA PLAINE,,1,  
85217,ST GEORGES DE MONTAIGU,,1,  
85222,ST GILLES CROIX DE VIE,,"1,75",  
85223,STE HERMINE,,1,  
85224,ST HILAIRE DE LOULAY,,1,  
85226,ST HILAIRE DE RIEZ,,1,  
85233,ST JEAN DE BEUGNE,,1,  
85234,ST JEAN DE MONTS,,1,  
85238,ST LAURENT SUR SEVRE,,1,  
85240,ST MALO DU BOIS,,1,  
85245,ST MARTIN DES FONTAINES,,1,  
85246,ST MARTIN DES NOYERS,,1,  
85254,ST MESMIN,,1,  
85279,SALIGNY,,,  
85280,SALLERTAINE,,1,  
85284,SOULLANS,,1,  
85288,TALMONT ST HILAIRE,,1,  
85289,LA TARDIERE,,1,  
85295,TREIZE SEPTIERS,,1,  
85301,VENDRENNES,,1,  
85302,LA VERRIE,,1,  
86016,AVANTON,,1,  
86027,BIARD,,1,  
86041,BUXEROLLES,,"1,75",  
86042,BUXEUIL,,1,  
86046,CENON SUR VIENNE,,1,  
86062,CHASSENEUIL DU POITOU,,1,  
86066,CHATELLERAULT,,"1,75",  
86070,CHAUVIGNY,,1,  
86074,CHIRE EN MONTREUIL,,1,VN0001
86076,CISSE,,1,VN0001
86088,CROUTELLE,,"1,75",  
86092,DANGE ST ROMAIN,,1,  
86095,DISSAY,,1,  
86100,FONTAINE LE COMTE,,1,VN0001
86111,INGRANDES,,1,  
86113,ITEUIL,,1,VN0002
86115,JAUNAY CLAN,,1,  
86133,LIGUGE,,1,  
86137,LOUDUN,,1,  
86157,MIGNALOUX BEAUVOIR,,1,VN0002
86158,MIGNE AUXANCES,,1,  
86163,MONTAMISE,,1,VN0002
86165,MONTMORILLON,,1,  
86174,NAINTRE,,1,  
86177,NEUVILLE DE POITOU,,1,  
86180,NOUAILLE MAUPERTUIS,,1,VN0002
86183,LES ORMES,,1,  
86194,POITIERS,,"1,75",  
86204,QUINCAY,,1,VN0001
86214,ST BENOIT,,"1,75",  
86222,ST GEORGES LES BAILLARGEAUX,,1,  
86254,SAULGE,,1,  
86263,SMARVES,,1,VN0002
86272,THURE,,1,  
86294,VOUILLE,,1,VN0001
86297,VOUNEUIL SOUS BIARD,,1,  
87001,AIXE SUR VIENNE,,1,GD0429
87002,AMBAZAC,,1,GD0429
87011,BELLAC,,1,GD0432
87019,BOISSEUIL,,1,GD0429
87021,BOSMIE L AIGUILLE,,1,GD0429
87029,LES CARS,,1,GD0428
87030,CHAILLAC SUR VIENNE,,1,GD0431
87032,CHALUS,,1,GD0428
87048,CONDAT SUR VIENNE,,1,GD0429
87050,COUZEIX,,1,GD0429
87056,DINSAC,,1,GD0433
87059,LE DORAT,,1,GD0433
87062,EYBOULEUF,,,  
87065,FEYTIAT,,1,GD0429
87071,GLANDON,,1,GD0427
87075,ISLE,,1,GD0429
87081,JOURGNAC,,1,GD0429
87085,LIMOGES,,"1,75",GD0429
87089,MAGNAC LAVAL,,1,GD0433
87106,NEXON,,1,GD0428
87110,ORADOUR SUR GLANE,,1,GD0430
87112,PAGEAS,,1,GD0428
87113,LE PALAIS SUR VIENNE,,"1,75",GD0429
87114,PANAZOL,,"1,75",GD0429
87124,RILHAC LASTOURS,,1,GD0428
87125,RILHAC RANCON,,1,GD0429
87126,ROCHECHOUART,,1,GD0430
87129,ROYERES,,1,GD0429
87131,SAILLAT SUR VIENNE,,1,GD0430
87140,ST BRICE SUR VIENNE,,1,GD0430
87148,ST HILAIRE BONNEVAL,,1,GD0429
87154,ST JUNIEN,,1,GD0431
87156,ST JUST LE MARTEL,,1,GD0429
87161,ST LEONARD DE NOBLAT,,1,GD0429
87178,ST PRIEST TAURION,,1,GD0429
87185,ST VICTURNIEN,,1,GD0430
87187,ST YRIEIX LA PERCHE,,1,GD0427
87191,SEREILHAC,,1,GD0429
87192,SOLIGNAC,,1,GD0429
87201,VERNEUIL SUR VIENNE,,1,GD0429
87205,LE VIGEN,,1,GD0429
88009,ANOULD,,1,GD0476
88011,ARCHES,,1,GD0470
88012,ARCHETTES,,1,GD0470
88018,AUMONTZEY,,1,GD0466
88026,AYDOILLES,,1,GD0464
88032,BAN DE LAVELINE,,1,GD0478
88054,BERTRIMOUTIER,,1,GD0478
88065,BONVILLET,,1,GD0492
88078,BRUYERES,,1,GD0466
88079,BULGNEVILLE,,1,GD0481
88086,CHAMP LE DUC,,1,  
88087,CHANTRAINE,,"1,75",GD0464
88089,LA CHAPELLE DEVANT BRUYERES,,1,GD0466
88090,CHARMES,,1,GD0462
88094,CHATEL SUR MOSELLE,,1,GD0463
88095,CHATENOIS,,1,GD0483
88098,CHAUMOUSEY,,1,GD0464
88099,CHAVELOT,,1,GD0464
88101,CHENIMENIL,,1,GD0465
88106,BAN SUR MEURTHE CLEFCY,,1,GD0476
88113,COMBRIMONT,,1,GD0478
88114,CONTREXEVILLE,,1,  
88115,CORCIEUX,,1,GD0475
88124,DARNEY,,1,GD0492
88126,DARNIEULLES,,1,GD0464
88132,DEYVILLERS,,1,GD0464
88134,DINOZE,,1,GD0464
88135,DOCELLES,,1,GD0465
88136,DOGNEVILLE,,1,GD0464
88148,DOMMARTIN LES REMIREMONT,,1,GD0467
88155,DOMVALLIER,,1,GD0486
88158,ELOYES,,1,GD0467
88160,EPINAL,,"1,75",GD0464
88163,ESSEGNEY,,1,GD0462
88165,ETIVAL CLAIREFONTAINE,,1,GD0501
88170,FERDRUPT,,1,GD0469
88178,LES FORGES,,1,GD0464
88181,FRAIZE,,1,GD0476
88188,FRESSE SUR MOSELLE,,1,GD0469
88196,GERARDMER,,1,GD0474
88204,GIRMONT,,1,GD0464
88206,GIRONCOURT SUR VRAINE,,1,GD0484
88209,GOLBEY,,"1,75",GD0464
88218,GRANGES SUR VOLOGNE,,1,GD0466
88246,HYMONT,,1,GD0485
88247,IGNEY,,1,GD0464
88253,JEUXEY,,1,GD0464
88256,JUSSARUPT,,1,GD0466
88257,JUVAINCOURT,,1,GD0486
88260,LANGLEY,,1,GD0462
88261,LAVAL SUR VOLOGNE,,1,GD0466
88262,LAVELINE DEVANT BRUYERES,,1,GD0466
88266,LEPANGES SUR VOLOGNE,,1,GD0466
88273,LONGCHAMP,,1,GD0464
88292,MATTAINCOURT,,1,GD0485
88302,LE MENIL,,1,GD0469
88304,MIRECOURT,,"1,75",GD0485
88310,MONTHUREUX SUR SAONE,,1,GD0492
88312,MORELMAISON,,1,GD0484
88317,MOUSSEY,,1,GD0501
88319,MOYENMOUTIER,,1,GD0501
88321,NEUFCHATEAU,,1,GD0482
88326,NEUVILLERS SUR FAVE,,1,GD0478
88327,NOMEXY,,1,GD0463
88328,NOMPATELIZE,,1,GD0501
88332,NORROY,,1,GD0479
88346,LA PETITE RAON,,1,GD0501
88349,PLAINFAING,,1,GD0476
88351,PLOMBIERES LES BAINS,,1,GD0473
88355,PORTIEUX,,1,GD0462
88357,POUSSAY,,1,GD0485
88358,POUXEUX,,1,GD0470
88367,RAMBERVILLERS,,1,  
88369,RAMONCHAMP,,1,GD0469
88371,RAON AUX BOIS,,1,GD0471
88372,RAON L ETAPE,,1,GD0503
88375,RAVES,,1,GD0478
88376,REBEUVILLE,,1,GD0482
88383,REMIREMONT,,"1,75",GD0467
88386,REMOMEIX,,1,GD0501
88408,RUPT SUR MOSELLE,,1,GD0469
88409,ST AME,,1,GD0468
88413,ST DIE DES VOSGES,,"1,75",GD0501
88415,ST ETIENNE LES REMIREMONT,,1,GD0467
88417,ST GORGON,,1,  
88423,ST LEONARD,,1,GD0476
88424,STE MARGUERITE,,"1,75",GD0501
88428,ST MICHEL SUR MEURTHE,,1,GD0501
88429,ST NABORD,,1,  
88439,SANCHEY,,1,GD0464
88442,SAPOIS,,1,GD0468
88445,SAULCY SUR MEURTHE,,1,GD0477
88446,SAULXURES LES BULGNEVILLE,,1,GD0481
88451,SENONES,,1,GD0501
88462,LE SYNDICAT,,1,GD0468
88465,THAON LES VOSGES,,"1,75",GD0464
88468,LE THILLOT,,1,GD0469
88470,LE THOLY,,1,GD0474
88483,UXEGNEY,,1,GD0464
88486,VAGNEY,,1,GD0468
88487,LE VAL D AJOL,,1,GD0473
88498,VECOUX,,1,GD0467
88513,VINCEY,,1,GD0462
88516,VITTEL,,1,GD0479
88519,LA VOIVRE,,1,GD0501
88530,XERTIGNY,,1,GD0472
88531,XONRUPT LONGEMER,,1,GD0474
89006,ANCY LE LIBRE,,1,GD0176
89013,APPOIGNY,,1,GD0178
89018,ARMEAU,,1,GD0170
89023,AUGY,,1,GD0178
89024,AUXERRE,,"1,75",GD0178
89025,AVALLON,,1,GD0187
89029,BASSOU,,1,GD0172
89030,BAZARNES,,1,GD0183
89031,BEAUMONT,,1,GD0178
89050,BONNARD,,1,GD0172
89053,BRANCHES,,1,GD0171
89055,BRIENON SUR ARMANCON,,1,GD0173
89062,CARISEY,,1,  
89063,LA CELLE ST CYR,,1,GD0170
89067,CEZY,,1,GD0170
89074,CHAMPIGNY,,1,GD0168
89075,CHAMPLAY,,1,GD0171
89076,CHAMPLOST,,1,GD0175
89077,CHAMPS SUR YONNE,,1,GD0178
89085,CHARMOY,,1,GD0171
89088,CHASSY,,1,GD0171
89093,CHAUMONT,,1,GD0168
89096,CHEMILLY SUR YONNE,,1,GD0178
89099,CHENY,,1,GD0171
89100,CHEROY,,1,GD0169
89101,CHEU,,1,GD0178
89102,CHEVANNES,,1,GD0178
89118,COULANGES LA VINEUSE,,1,GD0178
89119,COULANGES SUR YONNE,,1,GD0185
89124,COURLON SUR YONNE,,1,GD0168
89127,COURTOIS SUR YONNE,,1,GD0170
89129,CRAIN,,1,GD0185
