,,Enron Raptor II - US Public,"(5,302,944)","(33,143)","(2,353,181)","861,728 ","(165,717)","(3,612,631)","6,230,959 ","(1,624,027)","397,721 ","(2,253,751)","(662,868)","(1,002,588)","(2,692,901)","(2,071,463)","(414,293)","(5,178,656)","(621,439)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor II - EGF SLP - US Public,"(3,192,371)","(19,952)","(1,416,615)","518,760 ","(99,762)","(2,174,803)","3,751,036 ","(977,664)","239,428 ","(1,356,758)","(399,046)","(603,558)","(1,621,126)","(1,247,020)","(249,404)","(3,117,550)","(374,106)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor Swap Total,"3,370,534 ","2,919,776 ","(1,178,865)","4,566,116 ","4,913,805 ","(7,850,298)","13,231,373 ","(113,231)","2,479,828 ","(6,761,751)","(5,037,437)","99,090,800 ","(7,257,556)","2,972,362 ","4,477,478 ","(15,218,210)","3,576,168 ","418,504 ","3,910,027 ","7,702,791 ","3,228,032 ","5,908,019 ","(8,430,657)","31,050,820 ","(6,925,904)","2,061,751 ","5,302,034 ","1,893,335 ","(3,211,505)","4,052,523 ","13,060,510 ","(8,248,146)","(802,250)","(5,081,302)","(6,235,461)","6,030,179 ","7,395,506 ","6,762,892 ","5,273,171 ","5,503,807 ","48,612,012 ","3,355,547 ","6,013,213 ","48,404,690 ","(7,268,323)","2,112,422 ","(3,480,810)","(18,653,799)","3,126,053 ","(4,435,998)","(268,155)","(1,871,971)","6,342,224 ","5,305,605 ","(3,763,105)","7,398,671 ","(3,480,442)","6,578,628 ","9,035,090 ","5,719,763 ","5,938,568 ","155,977,408 ","2,824,768 ","7,192,085 ","(2,964,609)","(5,716,778)","1,569,475 ","(9,656,041)","2,613,068 ","2,992,090 ","(4,535,667)","6,413,652 ","(11,750,727)","(1,042,125)","(7,810,834)","(19,334,775)","3,499,966 ","(412,875)","3,536,258 ","(3,854,131)","(13,246,392)","(14,477,291)","6,778,048 ","13,493,050 ","6,358,214 ","11,059,198 ","(16,574,484)","(4,177,507)","(10,249,772)","(7,650,077)","(7,803,524)","(3,068,147)","(18,616,669)","(3,614,062)","(5,188,360)","(2,283,306)","(14,315,249)","(3,265,666)","3,776,450 ","1,452,028 ","6,694,203 ","15,981,440 ","(12,639,095)","1,884,568 ","(7,316,231)","7,785,044 ","(14,656,475)","(9,571,908)","(15,844,115)","6,758,105 ","(1,437,847)","(10,868,300)","(12,744,167)","30,004,525 ","(33,259,415)","12,171,750 ","6,190,779 ","(2,504,850)","871,438 ","4,820,037 ","(3,392,948)","(468,462)","(2,021,993)","5,441,065 ","(7,847,759)","80,911 ","619,326 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,M. A. Portfolio Grand Total," $3,663,906 "," $(472,970)"," $3,873,662 "," $(701,836)"," $1,062,155 "," $(97,105)"," $(580,340)"," $(223,168)"," $(113,228)"," $427,150 "," $149,674 "," $(4,207,038)"," $(2,035,888)"," $5,656,930 "," $2,915,737 "," $2,716,094 "," $(2,218,799)"," $271,023 "," $764,855 "," $1,445,521 "," $1,779,603 "," $454,394 "," $1,184,127 "," $37,211,054 "," $(1,484,939)"," $2,375,981 "," $239,070 "," $(11,067,078)"," $(10,081,992)"," $(16,309,719)"," $9,821,306 "," $(242,780)"," $24,866,921 "," $9,430,583 "," $8,623,952 "," $96,509,525 "," $(9,602,937)"," $9,955,493 "," $17,003,144 "," $(8,130,718)"," $(5,794,930)"," $2,056,628 "," $(2,531,306)"," $5,069,228 "," $9,065,484 "," $135,083 "," $(1,209,327)"," $3,184,701 "," $2,986,387 "," $9,389,007 "," $(6,518,890)"," $(1,808,599)"," $(7,627,232)"," $3,903,343 "," $5,625,680 "," $(6,181,880)"," $3,814,068 "," $7,023 "," $1,331,263 "," $2,929,005 "," $1,509,634 "," $167,297,592 "," $(9,464,385)"," $(1,199,904)"," $(2,986,950)"," $(5,854,630)"," $549,086 "," $(13,102,667)"," $3,473,091 "," $2,159,494 "," $3,236,423 "," $7,935,653 "," $(11,043,857)"," $6,314,422 "," $(13,143,813)"," $(30,630,253)"," $3,734,202 "," $540,994 "," $8,344,395 "," $(27,932,109)"," $(15,009,340)"," $(14,762,784)"," $5,553,797 "," $18,592,837 "," $6,090,045 "," $24,987,212 "," $(24,167,924)"," $(7,184,072)"," $(15,189,424)"," $(8,218,015)"," $(10,627,928)"," $(6,273,134)"," $(23,920,688)"," $20,064,383 "," $(394,577)"," $19,174,147 "," $(17,183,956)"," $(8,811,083)"," $910,978 "," $(544,375)"," $(1,162,325)"," $17,802,236 "," $(23,333,225)"," $(3,921,111)"," $(1,754,501)"," $2,694,378 "," $(29,072,201)"," $5,762,410 "," $(30,892,467)"," $(100,196,185)"," $13,915,407 "," $(9,565,760)"," $(8,521,536)"," $35,324,764 "," $65,599,870 "," $15,667,737 "," $9,452,123 "," $(2,754,005)"," $(3,785,236)"," $9,331,525 "," $(5,391,746)"," $9,745,476 "," $(7,370,534)"," $10,653,680 "," $(10,552,190)"," $(8,295,711)"," $(1,664,317)"," $(3,094,849)"," $(35,420,067)"," $(5,722,501)"," $83,108,314 "," $(1,780,799)"," $(100,883,441)"," $37,215,778 "," $61,934,388 "," $9,886,167 "," $(1,350,117)"," $79,563,462 "," $(1,601,860)"," $(1,991,620)"," $(7,415,947)"," $(18,647,150)"," $(8,936,863)"," $3,165,786 "," $(6,740,771)"," $(7,002,237)"," $2,761,769 "," $3,297,244 "," $2,229,087 "," $1,554,268 "," $8,906,150 "," $9,058,969 "," $3,628,196 "," $(21,304,764)"," $(4,428,299)"," $(2,554,566)"," $36,005,305 "," $13,191,896 "," $1,318,942 "," $(6,140,011)"," $22,766,888 "," $862,221 "," $(1,568,438)"," $(670,162)"," $(4,302,424)"," $(15,591,014)"," $(9,631,470)"," $37,261,023 "," $(25,747,319)"," $4,446,513 "," $(2,147,838)"," $3,915,310 "," $3,939,061 "," $(1,326,416)"," $(3,564,624)"," $3,712,025 "," $(2,302,867)"," $14,912,758 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share Price,Market Value,LARGE POSITIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, US Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.46 ,0 ,Hanover Compressor Common,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"22,786,088 ","(621,439)","1,242,878 ","207,146 ","(6,628,680)","(6,628,680)","(9,321,581)","(1,035,731)",0 ,0 ,0 ,0 ,0 ,"(2,278,609)","6,628,680 ","10,978,751 ","(2,071,463)","(3,935,779)","414,293 ","(2,485,755)","3,728,633 ","5,178,656 ","621,439 ","(828,585)","1,864,316 ","1,450,024 ","4,557,218 ","(4,142,925)","(828,585)","(4,142,925)","2,485,755 ","2,692,901 ","(3,521,486)","1,864,316 ","207,146 ","828,585 ","207,146 ","1,242,878 ","2,485,755 ","(5,385,803)","(621,439)","(414,293)",0 ,"(207,146)","(2,071,463)","(414,293)","(1,242,878)","4,557,218 ","828,585 ","414,293 ","4,142,925 ","(828,585)","(6,007,241)","(621,439)","(414,293)","2,900,048 ","207,146 ","(207,146)","1,242,878 ","(1,242,878)","828,585 ","828,585 ","10,150,166 ","(3,521,486)","(2,071,463)","(2,071,463)","(1,242,878)","(2,900,048)","(207,146)","(1,242,878)","6,835,826 ","3,935,779 ","3,935,779 ","(2,900,048)","(2,071,463)",0 ,"(1,242,878)","(2,485,755)","1,450,024 ","(4,557,218)","(2,278,609)","2,692,901 ","(3,314,340)","(2,071,463)","7,042,973 ","(5,800,095)","(4,350,071)","7,042,973 ","(1,035,731)","3,107,194 ","2,278,609 ","(1,450,024)","828,585 ","1,864,316 ","207,146 ","(1,242,878)","4,142,925 ","828,585 ","5,178,656 ","(6,007,241)","4,350,071 ","(1,864,316)","(4,971,510)","1,864,316 ","(2,071,463)","(18,643,163)","621,439 ","8,285,850 ","(1,657,170)","(621,439)","207,146 ","(1,035,731)","1,035,731 ","(2,692,901)","(207,146)","2,692,901 ","1,035,731 ","(2,692,901)","(6,628,680)","(4,557,218)","828,585 ","(4,142,925)","(4,350,071)","3,314,340 ","(621,439)","2,278,609 ","2,071,463 ","3,314,340 ","3,935,779 ","2,071,463 ","(414,293)","(5,592,949)","(2,485,755)","7,871,558 ","2,071,463 ","(1,657,170)","(1,035,731)","9,321,581 ","621,439 ","(1,657,170)","1,035,731 ","(2,900,048)","(2,485,755)","3,107,194 ","6,214,388 ","3,417,913 ","2,900,048 ","725,012 ","725,012 ","3,003,621 ","(621,439)","1,346,451 ","725,012 ","(7,560,838)","3,521,486 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.31 ,"4,521,331 ",Fuelcell Energy,"(750,210)","(255,924)","(506,831)","(235,852)","20,073 ","228,325 ","(27,600)","(60,218)","(381,378)","140,508 ","140,508 ","60,218 ","371,341 ","(260,943)","(306,106)","(175,634)","(426,541)","376,359 ","301,088 ","(35,127)","672,429 ","(281,015)","627,266 ","416,504 ","109,144 ","237,106 ","(792,864)","(321,160)","(155,562)","(461,668)","(747,701)","451,631 ","557,012 ","95,344 ","163,089 ","(112,908)","296,069 ","(332,451)","(23,836)","311,124 ","(180,653)","(471,704)","100,363 ","(476,722)","436,577 ","(301,088)","210,761 ","572,066 ","(30,109)","500,558 ","(13,800)","351,269 ","(356,287)","(270,979)","446,613 ","(160,580)","326,178 ","(190,689)","(486,758)","(326,178)","(10,036)","275,997 ","(456,649)","(451,631)","50,181 ","(361,305)","(220,798)","(80,290)","662,393 ","(30,109)","(356,287)","346,251 ","120,435 ","406,468 ","230,834 ","(697,519)","(144,271)","(166,853)","(682,465)","(180,653)","(341,233)","(125,453)","642,320 ","637,302 ","(481,740)","(80,290)","(165,598)","(306,106)","(627,266)","(23,836)","460,413 ","(943,408)","543,212 ","2,726,658 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.69 ,"246,457 ",Inland Common,"(27,384)",0 ,0 ,"(27,384)",0 ,0 ,0 ,"36,512 ",0 ,"18,256 ",0 ,"(18,256)",0 ,0 ,0 ,0 ,"18,256 ",0 ,0 ,"36,512 ","31,948 ",0 ,0 ,0 ,0 ,"13,692 ",0 ,0 ,0 ,0 ,"(9,128)",0 ,"(9,128)","(18,256)","(9,128)","(18,256)",0 ,"(54,768)",0 ,"(18,256)","18,256 ","73,024 ",0 ,0 ,0 ,0 ,"(91,280)","91,280 ","(109,537)","18,256 ","18,256 ",0 ,"(36,512)","18,256 ","18,256 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(36,512)",0 ,0 ,0 ,0 ,"73,024 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(73,024)","(123,229)",0 ,0 ,"(95,844)",0 ,0 ,"18,256 ",0 ,"(73,024)",0 ,"(91,280)",0 ,"(36,512)","36,512 ",0 ,"(73,024)","73,024 ",0 ,0 ,0 ,0 ,"(73,024)",0 ,0 ,0 ,0 ,0 ,"36,512 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(146,049)",0 ,0 ,"146,049 ",0 ,0 ,0 ,0 ,0 ,"(109,537)","109,537 ",0 ,0 ,0 ,"(146,049)",0 ,0 ,0 ,0 ,0 ,"36,512 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"36,512 ",0 ,0 ,"(200,817)",0 ,0 ,0 ,0 ,"164,305 ",0 ,"(219,073)",0 ,0 ,0 ,"292,098 ",0 ,0 ,"36,512 ","109,537 ",0 ,0 ,0 ,0 ,"(73,024)",0 ,"73,024 ",0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"$4,767,788 ", US Public Total ,"($777,594)","($255,924)","($506,831)","($263,236)","$20,073 ","$228,325 ","($27,600)","($23,705)","($381,378)","$158,764 ","$140,508 ","$41,961 ","$371,341 ","($260,943)","($306,106)","($175,634)","($408,285)","$376,359 ","$301,088 ","$1,385 ","$704,377 ","($281,015)","$627,266 ","$23,202,592 ","($512,295)","$1,493,676 ","($585,718)","($6,949,840)","($6,784,242)","($9,783,249)","($1,715,895)","($376,954)","$12,148,074 ","$5,877,183 ","$5,539,764 ","$1,111,714 ","($1,982,539)","$6,241,461 ","$10,954,915 ","($1,778,595)","($3,876,185)","($185,975)","($2,503,342)","$3,111,084 ","$5,657,827 ","$316,789 ","($445,004)","$2,439,207 ","$1,430,964 ","$4,863,675 ","($4,052,831)","($610,979)","($4,739,984)","$2,451,938 ","$3,447,662 ","($4,036,392)","$2,110,132 ","$239,615 ","$323,441 ","$96,583 ","$978,059 ","$2,755,524 ","($5,960,641)","($1,080,892)","($730,246)","$8,827 ","($1,148,646)","($2,121,114)","$482,076 ","($1,273,503)","$4,624,111 ","$402,456 ","$505,316 ","$4,565,418 ","($1,181,454)","($6,119,606)","($317,142)","($524,677)","$2,237,183 ","($314,069)","$14,057 ","$991,687 ","($504,525)","$1,797,404 ","$18,238 ","$9,794,388 ","($3,614,938)","($2,377,568)","($2,809,965)","($1,290,777)","($2,376,400)","($1,195,560)","($1,135,351)","$9,698,857 ","$3,914,566 ","$3,918,572 ","($2,881,590)","($2,237,866)",$798 ,"($1,155,094)","($2,692,916)","$1,336,731 ","($4,580,252)","($2,380,211)","$2,763,413 ","($3,688,822)","($1,721,884)","$7,893,794 ","($5,684,810)","($12,699,870)","$7,035,974 ","($1,077,720)","$3,070,487 ","$2,395,380 ","($1,442,726)","$817,783 ","$2,421,428 ","$207,146 ","($1,207,152)","$4,627,190 ","$828,585 ","$5,178,656 ","($6,067,367)","$4,350,071 ","($1,864,316)","($4,971,510)","$1,700,090 ","($3,502,912)","($18,958,758)","$937,231 ","$70,574,348 ","($1,421,431)","($1,023,035)","$691,411 ","($6,380,943)","$154,160 ","($1,661,701)","($1,050,808)","$2,605,785 ","$337,905 ","($4,842,204)","($8,396,640)","($4,915,301)","($126,988)","($4,475,721)","($3,913,801)","$2,261,844 ","($397,334)","$1,952,130 ","$2,165,361 ","$1,198,640 ","$4,346,609 ","$2,624,169 ","($17,964,124)","($7,020,484)","($3,335,135)","$8,451,295 ","$3,408,482 ","($459,456)","($1,090,473)","$10,334,813 ","$2,211,740 ","($2,790,834)","($27,739)","($3,671,063)","($1,717,014)","$2,689,088 ","$4,102,867 ","$1,627,047 ","$1,771,451 ","($161,954)","$5,990,886 ","$2,708,719 ","($1,589,665)","($538,119)","$2,894,210 ","($6,029,506)","$3,733,292 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Canadian Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, -   , ARC Energy Trust Unit Common ," (82,838.87)", -   , -   ," (258,966.97)"," 155,986.45 "," 20,141.66 "," (147,751.80)"," (4,248,868.87)"," 4,142,415.20 "," (39,433.93)"," 60,583.59 "," 52,427.34 "," 46,432.16 "," 90,094.17 "," 51,958.67 "," 1,231.94 "," 8,120.40 "," (1,556.15)"," (3,115.38)"," (18,235.87)"," (21,691.25)"," (15,267.39)"," 51,118.28 "," 19,508.79 "," (23,945.48)"," 17,302.89 "," 60,358.69 ", -   ," 28,910.06 "," (41,438.14)"," (21,488.63)"," 12,514.76 "," 18,424.01 ", -   ," 47,346.43 "," (54,963.15)"," 42,678.92 "," (69,995.67)"," 15,066.57 "," 38,223.14 "," 77,737.93 "," 37,653.42 "," 80,756.25 "," (19,828.33)"," 50,351.23 "," (68,725.96)"," 44,883.55 "," 21,062.86 "," 217,408.83 "," 644,333.03 "," (22,691.07)"," (33,917.31)"," (77,524.26)"," 78,879.91 "," 126,862.43 "," (32,742.28)"," 216,841.43 "," (42,179.97)"," 34,268.89 "," (91,449.09)"," 204,304.96 "," 41,567.49 "," (48,863.75)"," 59,735.87 "," (17,854.28)"," (14,957.89)"," 15,545.70 "," 27,003.23 "," (92,648.58)"," (62,817.79)"," 66,091.02 "," (5,520.04)"," 65,686.81 "," (34,908.44)"," (102,433.62)"," (12,764.96)"," (102,326.35)"," (14,023.62)"," 66,327.66 "," (34,362.34)"," 31,099.28 "," (68,361.30)"," (28,291.19)"," (110,050.98)"," 103,704.32 "," (13,005.56)"," 93,779.51 ", -   ," 82,927.36 "," (142,981.46)"," 207,710.59 "," 13,029.54 "," 12,533.44 "," 125,163.07 "," (103,795.80)"," (89,679.11)"," (24,001.00)"," (87,552.77)"," (97,525.47)"," 130,273.09 "," (49,638.41)"," (78,381.44)"," (12,552.66)"," 56,124.26 "," 36,039.09 "," (97,208.14)"," 93,319.57 "," (9,239.84)"," 50,363.07 "," 103,831.77 "," 198,278.36 "," 17,487.79 "," 68,642.43 "," (15,152.00)"," 66,045.53 "," 17,317.54 "," 125,024.15 "," (135,665.30)"," (8,466.40)"," (43,070.93)"," 28,892.04 "," (60,454.10)"," (21,290.10)"," 26,594.98 "," (1,248.35)"," 44,267.00 "," (126,043.06)"," (4,366.42)"," (105,366.77)"," (93,692.85)"," (57,982.21)"," 4,068.64 "," (86,771.34)"," (58,014.59)"," 3,046.03 "," 11,707.03 "," (41,882.30)"," 17,928.90 "," (73,987.10)"," 56,262.77 "," (3,646.23)"," (10,113.44)"," (113,551.39)"," 255,375.07 "," (153,283.06)"," 209,199.91 "," (283,544.23)"," (76,968.32)"," (34,472.82)"," (45,904.51)"," 40,239.91 "," 26,258.08 "," (13,661.53)"," (72,554.10)"," (32,007.35)"," (6,654.12)"," (150,376.91)"," (145,296.18)"," 188,562.03 "," (154,543.02)"," 89,985.38 "," (42,877.06)"," 79,862.84 "," (27,260.36)"," (9,969.29)"," 30,336.39 "," 88,314.83 "," (63,699.22)"," 18,064.21 "," 39,844.70 "," (60,812.37)"," 233,092.54 "," 24,602.30 "," (23,201.99)"," (17,846.41)"," 53,195.65 "," (185,387.53)"," 174,798.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
," 558,842.87 ", Impact Energy Common ," (22,166.43)"," 28,760.70 "," 16,837.13 "," (8,796.73)"," (23,593.16)"," (35,374.38)"," 187,953.83 "," 4,201,335.09 "," (4,201,308.80)"," (91,401.55)"," 55,923.31 "," 48,394.47 "," 42,860.46 "," 83,163.85 "," 47,961.85 "," 1,137.18 "," 7,495.75 "," (1,436.44)"," (2,875.74)"," (16,833.11)"," (20,022.69)"," (14,092.97)"," 47,186.11 "," 18,008.12 "," (22,103.52)"," 15,971.90 "," 55,715.72 ", -   ," 26,686.21 "," (38,250.59)"," (19,835.66)"," 11,552.08 "," 17,006.78 ", -   ," 43,704.40 "," (42,346.22)"," 39,395.93 "," (64,611.39)"," 13,907.61 "," 35,282.90 "," 43,074.09 "," 34,757.01 "," 74,544.23 "," (18,303.07)"," 46,478.06 "," (94,857.35)"," 41,430.97 "," 19,442.64 "," 200,685.07 "," 594,768.95 "," (39,749.60)"," (31,308.28)"," (60,794.99)"," 68,343.61 "," 109,916.91 "," (28,368.76)"," 187,877.05 "," (36,545.82)"," 29,691.45 "," (79,233.87)"," 177,015.13 "," 36,015.15 "," (42,336.82)"," 51,756.71 "," 112,947.82 "," (12,959.91)"," 13,469.20 "," 23,396.30 "," (80,273.14)"," (54,426.96)"," 57,262.97 "," (4,782.71)"," 56,912.76 "," (30,245.58)"," (88,751.15)"," (11,059.89)"," (88,658.21)"," (12,150.43)"," 57,468.01 "," (29,772.42)"," 26,945.23 "," (59,230.01)"," (24,512.22)"," (95,351.03)"," 89,852.12 "," (11,268.36)"," 81,253.00 ", -   ," 71,850.42 "," (123,882.85)"," 179,965.86 "," 11,289.14 "," (7,747.08)"," 108,444.54 "," (89,866.40)"," (77,700.31)"," (20,795.09)"," (75,858.00)"," (84,498.60)"," 122,899.99 "," (43,008.01)"," (67,911.71)"," (10,875.95)"," 48,627.52 "," 31,225.20 "," (84,223.66)"," 79,959.12 "," (7,919.86)"," 43,168.35 "," 81,088.66 "," 169,952.88 "," 14,989.53 "," 58,836.37 "," (39,181.71)"," 56,613.91 "," 13,571.58 "," 106,530.90 "," (97,341.95)"," 50,482.26 "," (35,100.26)"," 17,528.86 "," (59,115.34)"," (23,199.27)"," 26,805.24 "," 10,574.40 "," 43,962.79 "," (85,362.21)"," 19,280.91 "," (151,299.88)"," (71,466.88)"," (21,178.51)"," 5,045.41 "," (70,527.37)"," (93,549.42)"," 15,092.39 "," 18,868.40 "," (43,468.29)"," (9,565.62)"," (55,952.29)"," 45,255.00 "," (5,376.04)"," (5,380.48)"," (98,172.64)"," 227,704.94 "," (139,149.50)"," 172,088.44 "," (236,931.81)"," (65,316.45)"," (22,261.87)"," (23,645.23)"," 59,276.44 "," 5,103.53 "," 7,515.37 "," (71,370.94)"," (20,801.52)"," 2,500.74 "," (128,436.61)"," (148,650.15)"," 166,547.34 "," (136,950.68)"," 61,909.06 "," (16,885.13)"," 53,139.18 "," (25,667.34)"," (14,051.00)"," 45,757.52 "," 62,097.86 "," (91,506.01)"," 41,576.00 "," 14,601.05 "," (38,789.11)"," 206,666.00 "," 17,417.97 "," (28,286.85)"," (51,354.92)"," 36,835.31 "," (132,560.06)"," 145,559.77 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"$558,843 ", Canadian Public Total ,"($105,005)","$28,761 ","$16,837 ","($267,764)","$132,393 ","($15,233)","$40,202 ","($47,534)","($58,894)","($130,835)","$116,507 ","$100,822 ","$89,293 ","$173,258 ","$99,921 ","$2,369 ","$15,616 ","($2,993)","($5,991)","($35,069)","($41,714)","($29,360)","$98,304 ","$37,517 ","($46,049)","$33,275 ","$116,074 ",$0 ,"$55,596 ","($79,689)","($83,324)","$24,067 ","$35,431 ",$0 ,"$91,051 ","($97,309)","$82,075 ","($134,607)","$28,974 ","$73,506 ","$120,812 ","$72,410 ","$155,300 ","($38,131)","$96,829 ","($227,059)","$86,315 ","$40,506 ","$418,094 ","$1,239,102 ","($62,441)","($65,226)","($138,319)","$147,224 ","$236,779 ","($61,111)","$404,718 ","($78,726)","$63,960 ","($170,683)","$381,320 ","$99,119 ","($98,004)","$218,506 ","$10,809 ","$28,499 ","$126,787 ","($161,539)","($204,187)","($108,782)","$69,713 ","$85,922 ","$118,775 ","($86,276)","($210,520)","($17,481)","($237,264)","$16,110 ","$119,899 ","($45,479)","$71,573 ","($127,591)","($98,274)","($170,150)","$176,007 ","($17,076)","$174,791 ","($13,068)","$113,515 ","$906,440 ","$306,919 ","($131,632)","($77,931)","$422,546 ","($254,998)","($260,368)","($215,337)","($33,830)","($131,766)","$90,498 ","($99,597)","$287,775 ","($39,892)","$89,026 ","$222,754 ","$638,019 ","$194,664 ","($34,368)","$108,937 ","$205,292 ","$358,767 ","$132,953 ","$125,816 ","($91,802)","$205,859 ","$53,467 ","$315,434 ","($286,646)","($449,916)","$10,633 ","$43,077 ","($214,249)","($129,451)","$390,925 ","($178,829)","$481,536 ","($321,845)","$104,520 ","($127,972)","($475,650)","$148,620 ","$17,649 ","($211,912)","($76,453)","$360,883 ","($104,967)","($291,186)","$22,922 ","($522,335)","($340,672)","($74,411)",$550 ,"$9,981 ","$358,860 ","($588,813)","$558,887 ","($664,411)","($155,779)","($311,952)","$135,235 ","$196,360 ","($254,830)","$105,720 ","($274,934)","($211,413)","($13,781)","($263,854)","($525,606)","($9,767)","($47,226)","$382,155 ","($309,388)","$227,537 ","($152,155)","$70,125 ","($34,197)","$85,728 ","($455,179)","$290,645 ","($154,074)","$343,210 ","$566,627 ","($267,035)","$60,115 ","($309,457)","$155,605 ","($423,783)","$256,178 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
